id,title,authors,venue,year
1886,"parallel query scheduling and optimization with time - and space-shared resources m garofalakis , y ioannidis vldb 1997",,,
1887,"analysis of sigmod 's co-authorship graph m nascimento , j sander , j pound sigmod record 2003",,,
1888,"optimizing queries with universal quantification in object-oriented and object-relational databases j clauпen , a kemper , g moerkotte , k peithner vldb",,,1997.0
1889,a performance evaluation of oid mapping techniques vldb 1995,"a eickler , c gerlhof , d kossmann",,
1890,editor 's notes,l liu,sigmod record,2003.0
1891,"efficient incremental garbage collection for client-server object database systems l amsaleg , m franklin , o gruber vldb 1995",,,
1892,closing the key loophole in mls databases,"n jukic , s nestorov , s vrbsky",sigmod record,2003.0
1893,report on the 4th international conference on mobile data management,,,2003.0
1894,document management as a database problem r bayer vldb,,,1995.0
1895,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity s madnick 1995,,vldb,
1896,"declustering databases on heterogeneous disk systems l chen , d rotem , s seshadri",,vldb,1995.0
1897,"standards for databases on the grid s malaika , a eisenberg , j melton",,sigmod record,2003.0
1898,"review of the data warehouse toolkit : the complete guide to dimensional modeling ( 2nd edition ) by ralph kimball , margy ross . john wiley & sons , inc. 2002",,,2003.0
1899,high-concurrency locking in r-trees vldb 1995,"m kornacker , d banks",,
1900,"duplicate removal in information system dissemination t yan , h garcia-molina vldb 1995",,,
1901,interview with rakesh agrawal 2003,,,
1902,reminiscences on influential papers,,,2003.0
1903,"generalizing gloss to vector-space databases and broker hierarchies l gravano , h garcia-molina 1995",,vldb,
1904,in-context peer-to-peer information filtering on the web a ouksel,,sigmod record,2003.0
1905,tribeca : a stream database manager for network traffic analysis vldb,m sullivan,,1996.0
1906,selective information dissemination in p2p networks : problems and solutions 2003,"m koubarakis , c tryfonopoulos , s idreos , y drougas",sigmod record,
1907,mineset ( tm ) : a system for high-end data mining and visualization 1996,,vldb,
1908,the query optimizer in tandem 's new serverware sql product,p celis,vldb,1996.0
1909,the hyperion project : from data integration to data coordination sigmod record 2003,"m arenas , v kantere , a kementsietsidis , i kiringa , r miller , j mylopoulos",,
1910,"tpc-d : the challenges , issues and results r bhashyam vldb",,,1996.0
1911,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003.0
1912,performance of future database systems : bottlenecks and bonananzas vldb 1996,c baru,,
1913,"what is the data warehousing problem ? ( are materialized views the answer ? ) a gupta , i mumick 1996",,vldb,
1914,the piazza peer data management project 2003,"i tatarinov , z ives , j madhavan , a halevy , d suciu , n dalvi , x dong , y kadiyska , g miklau , p mork",sigmod record,
1915,peer-to-peer research at stanford 2003,"m bawa , b cooper , a crespo , n daswani , p ganesan , h garcia-molina , s kamvar , s marti , m schlosser , q sun , p vinograd , b yang",sigmod record,
1916,the structured information manager : a database system for sgml documents vldb 1996,r sacks-davis,,
1917,loading the data warehouse across various parallel architectures 1996,v raghavan,vldb,
1918,p-grid : a self-organizing structured p2p system,"k aberer , p cudrщ-mauroux , a datta , z despotovic , m hauswirth , m punceva , r schmidt",sigmod record,2003.0
1919,"report on the 10th conference on database systems for business , technology , and the web ( btw 2003 )",,,2003.0
1920,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0
1921,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,
1922,reminiscences on influential papers,,,2003.0
1923,"a mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary b + - trees e chong , j srinivasan , s das , c freiwald , a yalamanchi , m jagannath , a tran , r krishnan , r jiang 2003",,sigmod record,
1924,dynamic multi-resource load balancing in parallel database systems vldb,"e rahm , r marek",,1995.0
1925,interview with michael stonebraker,,,2003.0
1926,a non-uniform data fragmentation strategy for parallel main-menory database systems 1995,"n bassiliades , i vlahavas",vldb,
1927,information rules,d stirling,sigmod record,2003.0
1928,"applying database technology in the adsm mass storage system l cabrera , r rees , w hineman vldb 1995",,,
1929,peer-to-peer : harnessing the power of disruptive technologies m nascimento 2003,,sigmod record,
1930,"generalized search trees for database systems j hellerstein , j naughton , a pfeffer",,vldb,1995.0
1931,fundamentals of data warehouses : 2nd revised and extended edition,v hoffner,sigmod record,2003.0
1932,"a scalable architecture for autonomous heterogeneous database interactions s milliner , a bouguettaya , m papazoglou vldb 1995",,,
1933,"fast similarity search in the presence of noise , scaling , and translation in time-series databases r agrawal , k lin , h sawhney , k shim 1995",,vldb,
1934,towards a database body of knowledge : a study from spain 2003,"c calero , m piattini , f ruiz",sigmod record,
1935,research issues for data communication in mobile ad-hoc network database systems sigmod record,"l fife , l gruenwald",,2003.0
1936,"coloring away communication in parallel query optimization w hasan , r motwani 1995",,vldb,
1937,bypassing joins in disjunctive queries,"m steinbrunn , k peithner , g moerkotte , a kemper",vldb,1995.0
1938,modelling temporal thematic map contents sigmod record,"a d'onofrio , e pourabbas",,2003.0
1939,xpath processing in a nutshell 2003,,,
1940,a practical and modular implementation of extended transaction models vldb,"r barga , c pu",,1995.0
1941,"a data transformation system for biological data sources p buneman , s davidson , k hart , g overton , l wong vldb 1995",,,
1942,issues in data stream management sigmod record 2003,"l golab , m жzsu",,
1943,chair 's message,,,2003.0
1944,"aggregate-query processing in data warehousing environments a gupta , v harinarayan , d quass vldb 1995",,,
1945,a web odyssey : from codd to xml v vianu,,sigmod record,2003.0
1946,eager aggregation and lazy aggregation vldb 1995,"w yan , p larson",,
1947,book review column k aberer 2003,,sigmod record,
1948,a cost model for clustered object-oriented databases vldb,"g gardarin , j gruser , z tang",,1995.0
1949,"estimating the selectivity of spatial queries using the ` correlation ' fractal dimension a belussi , c faloutsos vldb",,,1995.0
1950,"an approach to confidence based page ranking for user oriented web search d mukhopadhyay , d giri , s singh sigmod record 2003",,,
1951,acm tods in this internet age r snodgrass,,sigmod record,2003.0
1952,"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti",,vldb,1996.0
1953,"querying multiple features of groups in relational databases d chatziantoniou , k ross 1996",,vldb,
1954,performing jobs without decompression in a compressed database system,"s o'connell , n winterbottom",sigmod record,2003.0
1955,modeling skewed distribution using multifractals and the ` 80-20 ' law,"c faloutsos , y matias , a silberschatz",vldb,1996.0
1956,xpath processing in a nutshell sigmod record,"g gottlob , c koch , r pichler",,2003.0
1957,"semantic data caching and replacement s dar , m franklin , b jѓnsson , d srivastava , m tan 1996",,vldb,
1958,interview with jim gray 2003,,,
1959,a database approach to quality of service specification in video databases,"e bertino , a elmagarmid , m hacid",sigmod record,2003.0
1960,implementation and analysis of a parallel collection query language d suciu vldb 1996,,,
1961,ansi sql hierarchical processing can fully integrate native xml m david sigmod record,,,2003.0
1962,obtaining complete answers from incomplete databases a levy 1996,,vldb,
1963,"object fusion in mediator systems y papakonstantinou , s abiteboul , h garcia-molina 1996",,vldb,
1964,"analysis of existing databases at the logical level : the dba companion project f marchi , s lopes , j petit , f toumani 2003",,sigmod record,
1965,"database research at ut arlington s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",,sigmod record,2003.0
1966,the role of integrity constraints in database interoperation 1996,"m vermeer , p apers",vldb,
1967,multiscale histograms : summarizing topological relations in large spatial datasets vldb 2003,"x lin , q liu , y yuan , x zhou",,
1968,"query processing in spatial network databases d papadias , j zhang , n mamoulis , y tao",,vldb,2003.0
1969,merging models based on given correspondences,"r pottinger , p bernstein",vldb,2003.0
1970,"avoiding ordering and grouping in query processing x wang , m cherniack vldb 2003",,,
1971,"anipqo : almost non-intrusive parametric query optimization for nonlinear cost functions a hulgeri , s sudarshan 2003",,vldb,
1972,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,
1973,the tpr * - tree : an optimized spatio-temporal access method for predictive queries vldb,"y tao , d papadias , j sun",,2003.0
1974,"efficient approximation of optimization queries under parametric aggregation constraints s guha , d gunopulos , n koudas , d srivastava , m vlachos 2003",,vldb,
1975,cache tables : paving the way for an adaptive database cache 2003,"m altinel , c bornhіvd , s krishnamurthy , c mohan , h pirahesh , b reinwald",vldb,
1976,lachesis : robust database storage management based on device-specific performance characteristics vldb 2003,"j schindler , a ailamaki , g ganger",,
1977,a dependability benchmark for oltp application environments vldb 2003,"m vieira , h madeira",,
1978,primitives for workload summarization and implications for sql 2003,"s chaudhuri , p ganesan , v narasayya",vldb,
1979,bhunt : automatic discovery of fuzzy algebraic constraints in relational data vldb 2003,"p brown , p haas",,
1980,"estimating the output cardinality of partial preaggregation with a measure of clusteredness s helmer , t neumann , g moerkotte 2003",,vldb,
1981,memory requirements for query execution in highly constrained devices vldb 2003,"n anciaux , l bouganim , p pucheral",,
1982,tabular placement of relational data on mems-based storage devices vldb 2003,"h yu , d agrawal , a abbadi",,
1983,capturing global transactions from multiple recovery log files in a partitioned database system 2003,"c liu , b lindsay , s bourbonnais , e hamel , t truong , j stankiewitz",vldb,
1984,the bea/xqrl streaming xquery processor vldb,"d florescu , c hillery , d kossmann , p lucas , f riccardi , t westmann , m carey , a sundararajan , g agrawal",,2003.0
1985,"xml schemas in oracle xml db r murthy , s banerjee",,vldb,2003.0
1986,integrated data management for mobile services in the real world vldb 2003,"c hage , c jensen , t pedersen , l speicys , i timko",,
1987,"improving performance with bulk-inserts in oracle r-trees n an , k kanth , s ravada vldb 2003",,,
1988,"statistics on views c galindo-legaria , m joshi , f waas , m wu vldb 2003",,,
1989,"efficient query processing for multi-dimensionally clustered tables in db2 b bhattacharjee , s padmanabhan , t malkemus , t lai , l cranston , m huras",,vldb,2003.0
1990,a platform based on the multi-dimensional data model for analysis of bio-molecular structures vldb 2003,"s srinivasa , s kumar",,
1991,controlling access to published data using cryptography vldb,"g miklau , d suciu",,2003.0
1992,"oasis : an online and accurate technique for local-alignment searches on biological sequences c meek , j patel , s kasetty vldb 2003",,,
1993,privacy-preserving indexing of documents on the network 2003,"m bawa , r jr. , r agrawal",vldb,
1994,data compression in oracle 2003,"m pіss , d potapov",vldb,
1995,operator scheduling in a data stream manager 2003,"d carney , u чetintemel , a rasin , s zdonik , m cherniack , m stonebraker",vldb,
1996,"efficient ir-style keyword search over relational databases v hristidis , l gravano , y papakonstantinou 2003",,vldb,
1997,locating data sources in large distributed systems vldb,"l galanis , y wang , s jeffery , d dewitt",,2003.0
1998,robust estimation with sampling and approximate pre-aggregation c jermaine,,vldb,2003.0
1999,"chameleon : an extensible and customizable tool for web data translation r torlone , p atzeni",,vldb,2003.0
2000,webservice composition with o'grape and osiris vldb 2003,"r weber , c schuler , p neukomm , h schuldt , h schek",,
2001,implementing xquery 1.0 : the galax experience vldb 2003,"m fernandez , j simщon , b choi , a marian , g sur",,
2002,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,
2003,"xquec : pushing queries to compressed xml data a arion , a bonifati , g costa , s d'aguanno , i manolescu , a pugliese vldb",,,2003.0
2004,"managing distributed workspaces with active xml s abiteboul , j baumgarten , a bonifati , g cobena , c cremarenco , f dragan , i manolescu , t milo , n preda",,vldb,2003.0
2005,orientstore : a schema based native xml storage system 2003,"x meng , d luo , m lee , j an",vldb,
2006,"xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data s berger , f bry , s schaffert , c wieser",,vldb,2003.0
2007,illuminating the dark side of web services,m brodie,vldb,2003.0
2008,who needs xml databases ? vldb 2003,s cluet,,
2009,"a database striptease or how to manage your personal databases m kersten , g weikum , m franklin , d keim , a buchmann , s chaudhuri vldb 2003",,,
2010,the zero-delay data warehouse : mobilizing heterogeneous databases vldb 2003,e kќhn,,
2011,commercial use of database technology h schіning,,vldb,2003.0
2012,grid and applications ( industrial session ) vldb 2003,f leymann,,
2013,web services ( industrial session ) f cabrera,,vldb,2003.0
2014,privacy-enhanced data management for next-generation e-commerce 2003,,,
2015,the semantic web : semantics for data on the web 2003,,,
2016,"irisnet : an architecture for internet-scale sensing services s nath , a deshpande , y ke , p gibbons , b karp , s seshan vldb 2003",,,
2017,"large-scale , standards-based earth observation imagery and web mapping services p baumann vldb",,,2003.0
2018,"quiet : continuous query-driven index tuning k sattler , i geist , e schallehn vldb 2003",,,
2019,"chip-secured data access : reconciling access rights with data encryption l bouganim , f ngoc , p pucheral , l wu vldb",,,2003.0
2020,"an interpolated volume data model t wang , s santini , a gupta",,vldb,2003.0
2021,efficacious data cube exploration by semantic summarization and compression,"l lakshmanan , j pei , y zhao",vldb,2003.0
2022,"atlas : a small but complete sql extension for data mining and data streams h wang , c zaniolo , c luo",,vldb,2003.0
2023,business modelling using sql spreadsheets,"a witkowski , s bellamkonda , t bozkaya , n folkert , a gupta , l sheng , s subramanian",vldb,2003.0
2024,from focused crawling to expert information : an application framework for web exploration and portal generation vldb 2003,"s sizov , j graupmann , m theobald",,
2025,cacheportal ii : acceleration of very large scale data center-hosted database-driven web applications vldb 2003,"w li , o po , w hsiung , k candan , d agrawal , y akca , k taniguchi",,
2026,"bibfinder/statminer : effectively mining and using coverage and overlap statistics in data integration z nie , s kambhampati , t hernandez vldb 2003",,,
2027,"s-topss : semantic toronto publish/subscribe system m petrovic , i burcea , h jacobsen 2003",,vldb,
2028,"nexusscout : an advanced location-based application on a distributed , open mediation platform vldb 2003","d nicklas , m groпmann , t schwarz",,
2029,"schema-driven customization of web services s abiteboul , b amann , j baumgarten , o benjelloun , f ngoc , t milo",,vldb,2003.0
2030,integrating information for on demand computing n mattos vldb,,,2003.0
2031,"a nanotechnology-based approach to data storage e eleftheriou , p bфchtold , g cherubini , a dholakia , c hagleitner , t loeliger , a pantazi , h pozidis , t albrecht , g binnig , m despont , u drechsler , u dќrig , b gotsmann , d jubin , w hфberle , m lantz , h rothuizen , r stutz , p vettiger , d wiesmann",,vldb,2003.0
2032,the history of histograms ( abridged ) y ioannidis vldb 2003,,,
2033,the data-centric revolution in networking,s shenker,vldb,2003.0
2034,"xsearch : a semantic search engine for xml s cohen , j mamou , y kanza , y sagiv",,vldb,2003.0
2035,complex queries over web repositories vldb 2003,"s raghavan , h garcia-molina",,
2036,efficient mining of xml query patterns for caching,"l yang , m lee , w hsu",vldb,2003.0
2037,an efficient and resilient approach to filtering and disseminating streaming data vldb 2003,"s shah , s dharmarajan , k ramamritham",,
2038,phrase matching in xml vldb,"s amer-yahia , m fernandez , d srivastava , y xu",,2003.0
2039,rrxf : redundancy reducing xml storage in relations vldb,"y chen , s davidson , c hara , y zheng",,2003.0
2040,"mars : a system for publishing xml from mixed and redundant storage a deutsch , v tannen vldb 2003",,,
2041,projecting xml documents 2003,"a marian , j simщon",vldb,
2042,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0
2043,from tree patterns to generalized tree patterns : on efficient evaluation of xquery vldb 2003,"z chen , h jagadish , l lakshmanan , s paparizos",,
2044,efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree automata-based approach c koch vldb 2003,,,
2045,query processing for high-volume xml message brokering 2003,"y diao , m franklin",vldb,
2046,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,
2047,"a regression-based temporal pattern mining scheme for data streams w teng , m chen , p yu 2003",,vldb,
2048,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,
2049,distributed top-n query processing with possibly uncooperative local systems vldb 2003,"c yu , g philip , w meng",,
2050,"optimized query execution in large search engines with global page ordering x long , t suel",,vldb,2003.0
2051,"path queries on compressed xml p buneman , m grohe , c koch 2003",,vldb,
2052,"on the minimization of xpath queries s flesca , f furfaro , e masciari 2003",,vldb,
2053,covering indexes for xml queries : bisimulation - simulation = negation p ramanan,,vldb,2003.0
2054,"buffering accesses to memory-resident index structures j zhou , k ross",,vldb,2003.0
2055,balancing performance and data freshness in web database servers,"a labrinidis , n roussopoulos",vldb,2003.0
2056,vipas : virtual link powered authority search in the web vldb,"c lin , m chen",,2003.0
2057,sash : a self-adaptive histogram set for dynamically changing workloads,"l lim , m wang , j vitter",vldb,2003.0
2058,data bubbles for non-vector data : speeding-up hierarchical clustering in arbitrary metric spaces,"j zhou , j sander",vldb,2003.0
2059,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0
2060,combi-operator : database support for data mining applications vldb 2003,"a hinneburg , w lehner , d habich",,
2061,"data morphing : an adaptive , cache-conscious storage technique r hankins , j patel",,vldb,2003.0
2062,load shedding in a data stream manager,"n tatbul , u чetintemel , s zdonik , m cherniack , m stonebraker",vldb,2003.0
2063,"scheduling for shared window joins over data streams m hammad , m franklin , w aref , a elmagarmid 2003",,vldb,
2064,"maximizing the output rate of multi-way join queries over streaming information sources s viglas , j naughton , j burger",,vldb,2003.0
2065,"holistic twig joins on indexed xml documents h jiang , w wang , h lu , j yu 2003",,vldb,
2066,"wise-integrator : an automatic integrator of web search interfaces for e-commerce h he , w meng , c yu , z wu",,vldb,2003.0
2067,"aquery : query language for ordered data , optimization techniques , and experiments 2003","a lerner , d shasha",vldb,
2068,tuple routing strategies for distributed eddies vldb 2003,"f tian , d dewitt",,
2069,querying the internet with pier,"r huebsch , j hellerstein , n lanham , b loo , s shenker , i stoica",vldb,2003.0
2070,"mapping adaptation under evolving schemas y velegrakis , r miller , l popa vldb",,,2003.0
2071,locking protocols for materialized aggregate join views vldb 2003,"g luo , j naughton , c ellmann , m watzke",,
2072,"adaptive , hands-off stream mining vldb 2003","s papadimitriou , a brockwell , c faloutsos",,
2073,"composing mappings among data sources j madhavan , a halevy vldb 2003",,,
2074,temporal slicing in the evaluation of xml queries vldb,"d gao , r snodgrass",,2003.0
2075,"the generalized pre-grouping transformation : aggregate-query optimization in the presence of dependencies a tsois , t sellis vldb",,,2003.0
2076,"supporting frequent updates in r-trees : a bottom-up approach m lee , w hsu , c jensen , b cui , k teo",,vldb,2003.0
2077,the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces 2003,"g qian , q zhu , q xue , s pramanik",vldb,
2078,"coarse-grained optimization : techniques for rewriting sql statement sequences t kraft , h schwarz , r rantzau , b mitschang 2003",,vldb,
2079,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0
2080,"finding hierarchical heavy hitters in data streams g cormode , f korn , s muthukrishnan , d srivastava vldb 2003",,,
2081,"star-cubing : computing iceberg cubes by top-down and bottom-up integration d xin , j han , x li , b wah vldb 2003",,,
2082,checks and balances : monitoring data quality problems in network traffic databases,"f korn , s muthukrishnan , y zhu",vldb,2003.0
2083,"systematic development of data mining-based data quality tools d lќbbers , u grimmer , m jarke vldb 2003",,,
2084,"continuous k-nearest neighbor queries for continuously moving points with updates g iwerks , h samet , k smith",,vldb,2003.0
2085,"staircase join : teach a relational dbms to watch its ( axis ) steps t grust , m keulen , j teubner vldb",,,2003.0
2086,an almost-serial protocol for transaction execution in main-memory database systems 2002,"s blott , h korth",vldb,
2087,lightweight flexible isolation for language-based extensible systems 2002,"l daynшs , g czajkowski",vldb,
2088,processing star queries on hierarchically-clustered fact tables vldb,"n karayannidis , a tsois , t sellis , r pieringer , v markl , f ramsak , r fenk , k elhardt , r bayer",,2002.0
2089,exploiting versions for on-line data warehouse maintenance in molap servers vldb 2002,"h kang , c chung",,
2090,protdb : probabilistic data in xml vldb 2002,"a nierman , h jagadish",,
2091,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,
2092,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0
2093,"a logical framework for scheduling workflows under resource allocation constraints p senkul , m kifer , i toroslu vldb",,,2002.0
2094,incremental maintenance for non-distributive aggregate functions vldb 2002,"t palpanas , r sidle , r cochrane , h pirahesh",,
2095,reverse nearest neighbor aggregates over data streams 2002,"f korn , s muthukrishnan , d srivastava",vldb,
2096,tree pattern aggregation for scalable xml data dissemination 2002,"c chan , w fan , p felber , m garofalakis , r rastogi",vldb,
2097,dtd-directed publishing with attribute translation grammars vldb,"m benedikt , c chan , w fan , r rastogi , s zheng , a zhou",,2002.0
2098,fas - a freshness-sensitive coordination middleware for a cluster of olap components vldb 2002,"u rіhm , k bіhm , h schek , h schuldt",,
2099,"the generalized mdl approach for summarization l lakshmanan , r ng , c wang , x zhou , t johnson",,vldb,2002.0
2100,quotient cube : how to summarize the semantics of a data cube vldb 2002,"l lakshmanan , j pei , j han",,
2101,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap vldb,"y lee , k whang , y moon , i song",,2002.0
2102,experience report : exploiting advanced database optimization features for large-scale sap r/3 installations vldb,"b zeller , a kemper",,2002.0
2103,"gnatdb : a small-footprint , secure database system r vingralek 2002",,vldb,
2104,"a new passenger support system for public transport using mobile database access k goto , y kambayashi vldb",,,2002.0
2105,information integration and xml in ibm 's db2 p selinger vldb,,,2002.0
2106,toward recovery-oriented computing a fox vldb 2002,,,
2107,a multi-version cache replacement and prefetching policy for hybrid data delivery environments vldb 2002,"a seifert , m scholl",,
2108,"business process cockpit m sayal , f casati , u dayal , m shan 2002",,vldb,
2109,"smart : making db2 ( more ) autonomic g lohman , s lightstone 2002",,vldb,
2110,"xmark : a benchmark for xml data management a schmidt , f waas , m kersten , m carey , i manolescu , r busse vldb 2002",,,
2111,"sql memory management in oracle9i b dageville , m zaяt 2002",,vldb,
2112,"preference sql - design , implementation , experiences vldb","w kieпling , g kіstler",,2002.0
2113,"the denodo data integration platform a pan , j raposo , m сlvarez , p montoto , v orjales , j hidalgo , l ardao , a molano , с viёa vldb 2002",,,
2114,obk - an online high energy physics ' meta-data repository,"i alexandrov , a amorim , e badescu , m barczyk , d burckhart-chromek , m caprini , m dobson , j flammer , r hart , r jones , a kazarov , s kolos , v kotov , d liko , l lucio , l mapelli , m mineev , l moneta , i papadopoulos , m nassiakou , n parrington , l pedro , a ribeiro ,",vldb,2002.0
2115,"joining ranked inputs in practice i ilyas , w aref , a elmagarmid 2002",,vldb,
2116,an efficient method for performing record deletions and updates using index scans vldb,c mohan,,2002.0
2117,"serviceglobe : distributing e-services across the internet m keidl , s seltzsam , k stocker , a kemper",,vldb,2002.0
2118,"self-serv : a platform for rapid composition of web services in a peer-to-peer environment q sheng , b benatallah , m dumas , e mak 2002",,vldb,
2119,an automated system for web portal personalization,"c aggarwal , p yu",vldb,2002.0
2120,"eos : exactly-once e-service middleware g shegalov , g weikum , r barga , d lomet 2002",,vldb,
2121,"issues and evaluations of caching solutions for web application acceleration w li , w hsiung , d kalashnikov , r sion , o po , d agrawal , k candan vldb 2002",,,
2122,information management challenges from the aerospace industry s sripada vldb 2002,,,
2123,"extending an ordbms : the statemachine module w mahnke , c mathis , h steiert vldb",,,2002.0
2124,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0
2125,"profiling and internet connectivity in automotive environments m cilia , p hasselmayer , a buchmann vldb 2002",,,
2126,"gembase : a geometric mediator for brain analysis with surface ensembles s santini , a gupta 2002",,vldb,
2127,rtmonitor : real-time data monitoring using mobile agent technologies 2002,"k lam , a kwan , k ramamritham",vldb,
2128,"viator - a tool family for graphical networking and data view creation s heymann , k tham , a kilian , g wegner , p rieger , d merkel , j freytag vldb",,,2002.0
2129,"database technologies for electronic commerce r agrawal , r srikant , y xu 2002",,vldb,
2130,"advanced database technologies in a diabetic healthcare system w hsu , m lee , b ooi , p mohanty , k teo , c xia vldb 2002",,,
2131,caching technologies for web applications 2001,c mohan,vldb,
2132,"approximate query processing : taming the terabytes m garofalakis , p gibbons vldb",,,2001.0
2133,a-topss - a publish/subscribe system supporting approximate matching 2002,"h liu , h jacobsen",vldb,
2134,alias : an active learning led interactive deduplication system,"s sarawagi , a bhamidipaty , a kirpal , c mouli",vldb,2002.0
2135,champagne : data change propagation for heterogeneous information systems,"r rantzau , c constantinescu , u heinkel , h meinecke",vldb,2002.0
2136,entrans : a system for flexible consistency maintenance in directory applications,"a herlekar , a deopujari , k ramamritham , s gopale , s shukla",vldb,2002.0
2137,"legodb : customizing relational storage for xml documents p bohannon , j freire , j haritsa , m ramanath , p roy , j simщon vldb",,,2002.0
2138,active xml : peer-to-peer data and web services integration vldb 2002,"s abiteboul , o benjelloun , i manolescu , t milo , r weber",,
2139,"crawling the hidden web s raghavan , h garcia-molina",,vldb,2001.0
2140,"discovery of influence sets in frequently updated databases i stanoi , m riedewald , d agrawal , a abbadi 2001",,vldb,
2141,analyzing quantitative databases : image is everything vldb 2001,"a amir , r kashi , n netanyahu",,
2142,a formal perspective on the view selection problem vldb 2001,"r chirkova , a halevy , d suciu",,
2143,"generic schema matching with cupid j madhavan , p bernstein , e rahm",,vldb,2001.0
2144,"et tu , xml ? the downfall of the relational empire ( abstract ) vldb",p wadler,,2001.0
2145,"business process coordination : state of the art , trends , and open issues u dayal , m hsu , r ladin",,vldb,2001.0
2146,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0
2147,data stream query processing : a tutorial,,,2003.0
2148,grid data management systems & services,,,2003.0
2149,"constructing and integrating data-centric web applications : methods , tools , and techniques 2003",,,
2150,"database tuning : principles , experiments , and troubleshooting techniques d shasha , p bonnet vldb 2002",,,
2151,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,
2152,"comparing data streams using hamming norms ( how to zero in ) g cormode , m datar , p indyk , s muthukrishnan",,vldb,2002.0
2153,a case for fractured mirrors vldb 2002,"r ramamurthy , d dewitt , q su",,
2154,"fast and accurate text classification via multiple linear discriminant projections s chakrabarti , s roy , m soundalgekar",,vldb,2002.0
2155,ebusiness standards and architectures,,,2002.0
2156,querying and mining data streams : you only get one look 2002,,,
2157,application servers and associated technologies,,,2002.0
2158,automation in information extraction and data integration 2002,,,
2159,searching and mining fine-grained semi-structured data 2002,,,
2160,"wireless graffiti - data , data everywhere matters t imielinski , b badrinath vldb",,,2002.0
2161,"self-tuning database technology and information services : from wishful thinking to viable engineering g weikum , a mіnkeberg , c hasse , p zabback vldb",,,2002.0
2162,"adaptable similarity search using non-relevant information t ashwin , r gupta , s ghosal",,vldb,2002.0
2163,referee : an open framework for practical testing of recommender systems using researchindex,"d cosley , s lawrence , d pennock",vldb,2002.0
2164,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,
2165,sideway value algebra for object-relational databases 2002,"g жzsoyoglu , a al-hamdani , i altingіvde , s жzel , ж ulusoy , z жzsoyoglu",vldb,
2166,incorporating xsl processing into database engines g moerkotte 2002,,vldb,
2167,structural function inlining technique for structurally recursive xml queries 2002,"c park , j min , c chung",vldb,
2168,chip-secured data access : confidential data on untrusted servers,"l bouganim , p pucheral",vldb,2002.0
2169,optimizing view queries in rolex to support navigable result trees,"p bohannon , s ganguly , h korth , p narayan , p shenoy",vldb,2002.0
2170,"watermarking relational databases r agrawal , j kiernan",,vldb,2002.0
2171,"hippocratic databases r agrawal , j kiernan , r srikant , y xu",,vldb,2002.0
2172,"plan selection based on query clustering a ghosh , j parikh , v sengar , j haritsa 2002",,vldb,
2173,"parametric query optimization for linear and piecewise linear cost functions a hulgeri , s sudarshan",,vldb,2002.0
2174,streaming queries over streaming data 2002,"s chandrasekaran , m franklin",vldb,
2175,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0
2176,a transducer-based xml query processor,"b ludфscher , p mukhopadhyay , y papakonstantinou",vldb,2002.0
2177,monitoring streams - a new class of data management applications 2002,"d carney , u чetintemel , m cherniack , c convey , s lee , g seidman , m stonebraker , n tatbul , s zdonik",vldb,
2178,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb,2002.0
2179,"shooting stars in the sky : an online algorithm for skyline queries d kossmann , f ramsak , s rost vldb 2002",,,
2180,updates for structure indexes,"r kaushik , p bohannon , j naughton , p shenoy",vldb,2002.0
