id,title,authors,venue,year
1966,kweelt : more than just yet another framework to query xml !,arnaud sahuguet,sigmod conference,2001.0
1967,"storage service providers : a solution for storage management ? ( panel ) elizabeth a. m. shriver , bruce hillyer , wee teck ng , banu özden , eran gabber , david j. dewitt , john wilkes , jim gray , bruce gordon vldb 2001",,,
1968,"sybase replication server mark deppe , yongdong wang , alex gorelik sigmod conference 1994",,,
1969,"a scalable and highly available networked database architecture angelo pruscino , rafiul ahad , roger bamford vldb",,,1999.0
1970,xml and electronic commerce : enabling the network economy sigmod record 1998,"robert j. glushko , bart meltzer",,
1971,"hierarchies and relative operators in the olap environment maurizio rafanelli , elaheh pourabbas sigmod record",,,2000.0
1972,partition selection policies in object database garbage collection sigmod conference,"benjamin g. zorn , alexander l. wolf , jonathan e. cook",,1994.0
1973,mining insurance data at swiss life vldb,"jörg-uwe kietz , ulrich reimer , martin staudt",,1997.0
1974,"data bubbles : quality preserving performance boosting for hierarchical clustering jörg sander , hans-peter kriegel , peer kröger , markus m. breunig 2001",,sigmod conference,
1975,the database and information system research group at the university of ulm sigmod record,"peter dadam , wolfgang klas",,1997.0
1976,xpath queries on streaming data sigmod conference,"sudarshan s. chawathe , feng peng",,2003.0
1977,sigmod anthology editor 's message michael ley sigmod record 2000,,,
1978,query evaluation in deductive databases with alternating fixpoint semantics 1995,weidong chen,acm trans . database syst .,
1979,"query caching and optimization in distributed mediator systems sibel adali , yannis papakonstantinou , k. selçuk candan , v. s. subrahmanian 1996",,sigmod conference,
1980,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995.0
1981,"continuous k-nearest neighbor queries for continuously moving points with updates hanan samet , ken smith , glenn s. iwerks 2003",,vldb,
1982,the network is the database : data management for highly distributed systems sigmod conference,"michael j. wynblatt , julio c. navas",,2001.0
1983,amicalola report : database and information system research challenges and opportunities in semantic web and enterprises sigmod record 2002,"robert meersman , amit p. sheth",,
1984,"building a laboratory information system around a c++ - based object-oriented dbms nathan goodman , steve rozen , lincoln stein 1994",,vldb,
1985,"xxl - a library approach to supporting efficient implementations of advanced database queries björn blohsfeld , jens-peter dittrich , martin schneider , bernhard seeger , tobias schäfer , jochen van den bercken , jürgen krämer vldb 2001",,,
1986,querying continuous time sequences,"tore risch , ling lin",vldb,1998.0
1987,"implementation of sql3 structured types with inheritance and value substitutability nelson mendonça mattos , serge rielau , bruce g. lindsay , stefan deßloch , you-chin fuh , brian t. tran , danko mannhaupt , linda demichel , weidong chen",,vldb,1999.0
1988,accelerating xpath location steps torsten grust sigmod conference,,,2002.0
1989,"indexing multiple sets christoph kilger , guido moerkotte 1994",,vldb,
1990,"improved query performance with variant indexes patrick e. o'neil , dallan quass sigmod conference",,,1997.0
1991,"olap , relational , and multidimensional database systems george colliat sigmod record 1996",,,
1992,new concurrency control algorithms for accessing and compacting b-trees vldb 1994,"andrea zisman , v. w. setzer",,
1993,update propagation strategies for improving the quality of data on the web vldb 2001,"nick roussopoulos , alexandros labrinidis",,
1994,information director 's message sigmod record,alberto o. mendelzon,,2000.0
1995,a performance study of transitive closure algorithms sigmod conference,"raghu ramakrishnan , shaul dar",,1994.0
1996,"data management in ecommerce : the good , the bad , and the ugly sigmod conference",avigdor gal,,2000.0
1997,efficiently publishing relational data as xml documents 2000,"berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",vldb,
1998,"on parallel processing of aggregate and scalar functions in object-relational dbms michael jaedicke , bernhard mitschang sigmod conference 1998",,,
1999,"performing jobs without decompression in a compressed database system n. winterbottom , s. j. o'connell sigmod record 2003",,,
2000,"replication : db2 , oracle , or sybase ? 1995",doug stacey,sigmod record,
2001,"query processing techniques for multiversion access methods jochen van den bercken , bernhard seeger",,vldb,1996.0
2002,"garbage collection in object oriented databases using transactional cyclic reference counting s. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin",,vldb,1997.0
2003,"information , communication , and money : for what can we charge and how can we meter it ?","henry f. korth , stephen blott , abraham silberschatz",vldb,1998.0
2004,"an axiomatic model of dynamic schema evolution in objectbase systems m. tamer özsu , randal j. peters 1997",,acm trans . database syst .,
2005,the wasa2 object-oriented workflow management system sigmod conference 1999,"mathias weske , gottfried vossen",,
2006,plan-per-tuple optimization solution - parallel execution of expensive user-defined functions 1998,"felipe cariño , william o'connell",vldb,
2007,efficient schemes for managing multiversionxml documents vldb j.,"shu-yao chien , carlo zaniolo , vassilis j. tsotras",,2002.0
2008,active views for electronic commerce,"laurent mignet , serge abiteboul , tova milo , adi eyal , bernd amann , sophie cluet",vldb,1999.0
2009,implementing xquery 1.0 : the galax experience,"gargi sur , mary f. fernandez , amélie marian , jérôme siméon , byron choi",vldb,2003.0
2010,"rainbow : multi-xquery optimization using materialized xml views brian murphy , elke a. rundensteiner , bradford pielech , maged el-sayed , mukesh mulchandani , luping ding , katica dimitrova , ling wang , xin zhang 2003",,sigmod conference,
2011,promises and realities of active database systems 1995,"eric simon , angelika kotz dittrich",vldb,
2012,editor 's notes sigmod record,ling liu,,2003.0
2013,"the trigs active object-oriented database system - an overview gerti kappel , werner retschitzegger 1998",,sigmod record,
2014,"constructing efficient decision trees by using optimized numeric association rules takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita vldb",,,1996.0
2015,addressing techniques used in database object managers o2 and orion sigmod record 1995,"nadjiba sahraoui , andré gamache",,
2016,complex relationships and knowledge discovery support in the infoquilt system vldb j. 2003,"amit p. sheth , sanjeev thacker , shuchi patel",,
2017,dyda : data warehouse maintenance in fully concurrent environments,"songting chen , andreas koeller , elke a. rundensteiner , xin zhang , jun chen",sigmod conference,2001.0
2018,processing sliding window multi-joins in continuous queries over data streams,"lukasz golab , m. tamer özsu",vldb,2003.0
2019,user-cognizant multidimensional analysis sunita sarawagi,,vldb j.,2001.0
2020,"bluetooth-based sensor networks philippe bonnet , allan beaufour , mads bondo dydensborg , martin leopold 2003",,sigmod record,
2021,"active storage for large-scale data mining and multimedia garth a. gibson , erik riedel , christos faloutsos",,vldb,1998.0
2022,the evolution of the web and implications for an incremental crawler,"junghoo cho , hector garcia-molina",vldb,2000.0
2023,data warehouse configuration vldb,"timos k. sellis , dimitri theodoratos",,1997.0
2024,database principles column - introduction leonid libkin,,sigmod record,1999.0
2025,a language for manipulating arrays 1997,"arunprasad p. marathe , kenneth salem",vldb,
2026,extracting large data sets using db2 parallel edition sriram padmanabhan vldb,,,1996.0
2027,"the whips prototype for data warehouse creation and maintenance hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom",,sigmod conference,1997.0
2028,"reminiscences on influential papers gerhard weikum , alon y. levy , divesh srivastava , eric simon , patrick e. o'neil , victor vianu , kenneth a. ross , christos faloutsos sigmod record",,,2000.0
2029,mixed mode xml query processing 2003,"stratis viglas , josef burger , leonidas galanis , jeffrey f. naughton , alan halverson , rajasekar krishnamurthy , david j. dewitt , feng tian , ameet kini , yuan wang , ajith nagaraja rao",vldb,
2030,"adaptive selectivity estimation using query feedback chung-min chen , nick roussopoulos sigmod conference",,,1994.0
2031,secure bufering in firm real-time database systems vldb j.,"jayant r. haritsa , binto george",,2000.0
2032,the impact of technology on commercial transaction processing vldb j. 1997,edward e. cobb,,
2033,"garlic : a new flavor of federated query processing for db2 peter m. schwarz , laura m. haas , vanja josifovski , eileen tien lin",,sigmod conference,2002.0
2034,graphical interaction with heterogeneous databases vldb j.,"tiziana catarci , john cardiff , giuseppe santucci",,1997.0
2035,knowledge discovery in data warehouses sigmod record,themistoklis palpanas,,2000.0
2036,"nd-sql : a multi-dimensional language for interoperability and olap laks v. s. lakshmanan , frédéric gingras 1998",,vldb,
2037,"quiet : continuous query-driven index tuning eike schallehn , ingolf geist , kai-uwe sattler 2003",,vldb,
2038,implementing crash recovery in quickstore : a performance study 1995,"seth j. white , david j. dewitt",sigmod conference,
2039,the microsoft repository vldb,"david shutt , jason zander , brian harry , paul sanders , philip a. bernstein",,1997.0
2040,an annotated bibliography of benchmarks for object databases 1995,akmal b. chaudhri,sigmod record,
2041,efficient structural joins on indexed xml documents vldb,"zografoula vagena , shu-yao chien , vassilis j. tsotras , carlo zaniolo , donghui zhang",,2002.0
2042,foundations of preferences in database systems werner kießling 2002,,vldb,
2043,"data mining : concepts and techniques - book review fernando berzal galiano , nicolás marín",,sigmod record,2002.0
2044,bifocal sampling for skew-resistant join size estimation 1996,"abraham silberschatz , sumit ganguly , yossi matias , phillip b. gibbons",sigmod conference,
2045,alias : an active learning led interactive deduplication system,"anuradha bhamidipaty , sunita sarawagi , chandra mouli , alok kirpal",vldb,2002.0
2046,"topological relations in the world of minimum bounding rectangles : a study with r-trees dimitris papadias , timos k. sellis , yannis theodoridis , max j. egenhofer sigmod conference",,,1995.0
2047,"an annotated bibliography on active databases johann christoph freytag , ulrike jaeger sigmod record 1995",,,
2048,optimizing view queries in rolex to support navigable result trees 2002,"pradeep shenoy , philip bohannon , p. p. s. narayan , henry f. korth , sumit ganguly",vldb,
2049,miro web : integrating multiple data sources through semistructured data types vldb,"fei sha , tatiana chan-sine-ying , georges gardarin , tuyet-tram dang-ngoc , jean-luc darroux , luc bouganim",,1999.0
2050,ofl : a functional execution model for object query languages sigmod conference 1995,"georges gardarin , fernando machuca , philippe pucheral",,
2051,"information visualization , guest editors ' foreword sigmod record","tiziana catarci , isabel f. cruz",,1996.0
2052,a critique of ansi sql isolation levels 1995,"philip a. bernstein , patrick e. o'neil , hal berenson , elizabeth j. o'neil , jim melton , jim gray",sigmod conference,
2053,issues and evaluations of caching solutions for web application acceleration 2002,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,
2054,"generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl alexandros labrinidis , nick roussopoulos",,sigmod record,2000.0
2055,database performance in the real world - tpc-d and sap r/3 ( experience paper ) 1997,"jochen doppelhammer , donald kossmann , thomas höppler , alfons kemper",sigmod conference,
2056,advances in real-time database systems research sigmod record,azer bestavros,,1996.0
2057,"opt + + : an object-oriented implementation for extensible database query optimization david j. dewitt , navin kabra vldb j.",,,1999.0
2058,comparing hierarchical data in external memory sudarshan s. chawathe,,vldb,1999.0
2059,standards in practice,"jim melton , andrew eisenberg",sigmod record,1998.0
2060,dalí : a high performance main memory storage manager vldb,"s. sudarshan , h. v. jagadish , rajeev rastogi , abraham silberschatz , daniel f. lieuwen",,1994.0
2061,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0
2062,"some remarks on variable independence , closure , and orthographic dimension in constraint databases leonid libkin sigmod record",,,1999.0
2063,"further improvements on integrity constraint checking for stratifiable deductive databases sin yeung lee , tok wang ling vldb 1996",,,
2064,fast algorithms for maintaining replica consistency in lazy master replicated databases 1999,"eric simon , esther pacitti , pascale minet",vldb,
2065,scalablity and availability in oracle7 7.3 vldb,dieter gawlick,,1996.0
2066,"algorithms for mining distance-based outliers in large datasets raymond t. ng , edwin m. knorr vldb 1998",,,
2067,"automating physical database design in a parallel database chun zhang , guy m. lohman , jun rao , nimrod megiddo 2002",,sigmod conference,
2068,fast time sequence indexing for arbitrary lp norms vldb 2000,"christos faloutsos , byoung-kee yi",,
2069,"on the issue of valid time ( s ) in temporal databases themis panayiotopoulos , efstathios v. ioannidis , constantine d. spyropoulos , stavros kokkotos sigmod record",,,1995.0
2070,an algebraic approach to rule analysis in expert database systems vldb,"jennifer widom , elena baralis",,1994.0
2071,a formal perspective on the view selection problem vldb,"dan suciu , rada chirkova , alon y. halevy",,2001.0
2072,semantic and pedagogic interoperability mechanisms in the ariadne educational repository sigmod record 1999,"erik duval , eddy forte , kris cardinaels , koen hendrikx , florence haenni , maria wentland forte , florence simillion , ken warkentyne , e. vervaet",,
2073,concurrency and recovery in generalized search trees sigmod conference,"c. mohan , joseph m. hellerstein , marcel kornacker",,1997.0
2074,parametric query optimization for linear and piecewise linear cost functions vldb 2002,"s. sudarshan , arvind hulgeri",,
2075,"approximate string joins in a database ( almost ) for free luis gravano , h. v. jagadish , panagiotis g. ipeirotis , s. muthukrishnan , divesh srivastava , nick koudas",,vldb,2001.0
2076,"histogram-based approximation of set-valued query-answers viswanath poosala , yannis e. ioannidis",,vldb,1999.0
2077,"to weave the web paolo merialdo , giansalvatore mecca , paolo atzeni",,vldb,1997.0
2078,"the oracle universal server buffer ashok joshi , n. macnaughton , juan loaiza , m. keihl , tirthankar lahiri , william bridge",,vldb,1997.0
2079,"discovery of influence sets in frequently updated databases ioana stanoi , amr el abbadi , divyakant agrawal , mirek riedewald vldb",,,2001.0
2080,editor 's notes ling liu sigmod record,,,2001.0
2081,"maintenance of implication integrity constraints under updates to constraints naci ishakbeyoglu , z. meral özsoyoglu 1998",,vldb j.,
2082,"redo recovery after system crashes mark r. tuttle , david b. lomet",,vldb,1995.0
2083,"middle-tier database caching for e-business hamid pirahesh , c. mohan , jeffrey f. naughton , sailesh krishnamurthy , honguk woo , qiong luo , bruce g. lindsay",,sigmod conference,2002.0
2084,atomicity versus anonymity : distributed transactions for electronic commerce j. d. tygar vldb 1998,,,
2085,an adaptive data replication algorithm acm trans . database syst .,"ouri wolfson , yixiu huang , sushil jajodia",,1997.0
2086,temporal aggregation in active database rules sigmod conference 1997,"iakovos motakis , carlo zaniolo",,
2087,"generalized search trees for database systems jeffrey f. naughton , avi pfeffer , joseph m. hellerstein vldb 1995",,,
2088,editor 's notes sigmod record 1995,jennifer widom,,
2089,"fast-start : quick fault recovery in oracle ashok joshi , ron weiss , amit ganesh , tirthankar lahiri",,sigmod conference,2001.0
2090,"a toolkit for negotiation support interfaces to multi-dimensional data matthias jarke , stephan jacobs , michael gebhardt sigmod conference",,,1997.0
2091,"announcements from nsf , nasa , and elsewhere xiaolei qian 1994",,sigmod record,
2092,fractal prefetching b ± trees : optimizing both cache and disk performance sigmod conference 2002,"phillip b. gibbons , gary valentin , todd c. mowry , shimin chen",,
2093,"schema mapping as query discovery renée j. miller , mauricio a. hernández , laura m. haas 2000",,vldb,
2094,object-oriented features of db2 client/server hamid pirahesh,,sigmod conference,1994.0
2095,the n-tier hub technology sigmod record,"rainer a. sommer , david bailey , thomas r. gulledge",,2002.0
2096,integration of heterogeneous databases without common domains using queries based on textual similarity william w. cohen,,sigmod conference,1998.0
2097,"new sampling-based summary statistics for improving approximate query answers phillip b. gibbons , yossi matias sigmod conference",,,1998.0
2098,performance tradeoffs for client-server query processing,"donald kossmann , michael j. franklin , björn þór jónsson",sigmod conference,1996.0
2099,"selective information dissemination in p2p networks : problems and solutions stratos idreos , manolis koubarakis , christos tryfonopoulos , yannis drougas sigmod record 2003",,,
2100,"self-tuning histograms : building histograms without looking at data surajit chaudhuri , ashraf aboulnaga sigmod conference 1999",,,
2101,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0
2102,db2 spatial extender - spatial data within the rdbms vldb,david w. adler,,2001.0
2103,"identifying representative trends in massive time series data sets using sketches s. muthukrishnan , nick koudas , piotr indyk 2000",,vldb,
2104,"warping indexes with envelope transforms for query by humming dennis shasha , yunyue zhu",,sigmod conference,2003.0
2105,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization shinichi morishita , yasuhiko morimoto , takeshi tokuyama , takeshi fukuda sigmod conference 1996",,,
2106,a top-down approach for two level serializability vldb,"n. l. belkhodja , mourad ouzzani , m. a. atroun",,1994.0
2107,xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data vldb,"sacha berger , christoph wieser , sebastian schaffert , françois bry",,2003.0
2108,query unnesting in object-oriented databases leonidas fegaras 1998,,sigmod conference,
2109,an evaluation of generic bulk loading techniques 2001,"jochen van den bercken , bernhard seeger",vldb,
2110,scientific olap for the biotech domain vldb,nam huyn,,2001.0
2111,"privacy-preserving data mining ramakrishnan srikant , rakesh agrawal 2000",,sigmod conference,
2112,"evaluating probabilistic queries over imprecise data reynold cheng , dmitri v. kalashnikov , sunil prabhakar",,sigmod conference,2003.0
2113,"managing uncertainty in sensor database sunil prabhakar , reynold cheng sigmod record",,,2003.0
2114,fault tolerant design of multimedia servers 1995,"richard r. muntz , leana golubchik , steven berson",sigmod conference,
2115,edgar f. codd : a tribute and personal memoir c. j. date 2003,,sigmod record,
2116,"new tpc benchmarks for decision support and web commerce meikel pöss , chris floyd 2000",,sigmod record,
2117,"energy and rate based mac protocol for wireless sensor networks ramaraju kalidindi , vijay kumar , rajgopal kannan , s. sitharama iyengar",,sigmod record,2003.0
2118,distributed top-n query processing with possibly uncooperative local systems 2003,"clement t. yu , weiyi meng , george philip",vldb,
2119,guest editor 's introduction sigmod record,karl aberer,,2003.0
2120,"efficient concurrency control for broadcast environments arvind nithrakashyap , rajendran m. sivasankaran , jayavel shanmugasundaram , krithi ramamritham sigmod conference 1999",,,
2121,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995.0
2122,mobile computing and databases : anything new ? 1995,"margaret h. dunham , abdelsalam helal",sigmod record,
2123,"research issues for data communication in mobile ad-hoc network database systems leslie d. fife , le gruenwald sigmod record 2003",,,
2124,"association rules over interval data renée j. miller , yuping yang",,sigmod conference,1997.0
2125,"xpath processing in a nutshell reinhard pichler , christoph koch , georg gottlob",,sigmod record,2003.0
2126,location-based spatial queries sigmod conference 2003,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee",,
2127,building and customizing data-intensive web sites using weave 2000,"valérie issarny , patrick valduriez , khaled yagoub , daniela florescu",vldb,
2128,stholes : a multidimensional workload-aware histogram sigmod conference 2001,"luis gravano , nicolas bruno , surajit chaudhuri",,
2129,"contextualizing the information space in federated digital libraries jeroen hoppenbrouwers , mike p. papazoglou sigmod record 1999",,,
2130,a formal perspective on the view selection problem 2002,"rada chirkova , dan suciu , alon y. halevy",vldb j.,
2131,"databases and workflow management : what is it all about ? ( panel ) jim gray , betty salzberg , stefano ceri , andreas reuter , gerhard weikum vldb",,,1995.0
2132,industry perspectives leonard j. seligman sigmod record,,,1997.0
2133,quotient cube : how to summarize the semantics of a data cube vldb 2002,"laks v. s. lakshmanan , jian pei , jiawei han",,
2134,"finding generalized projected clusters in high dimensional spaces charu c. aggarwal , philip s. yu sigmod conference 2000",,,
2135,hector garcia-molina speaks out marianne winslett sigmod record 2002,,,
2136,"efficient maintenance of materialized mediated views james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian sigmod conference",,,1995.0
2137,improving performance in replicated databases through relaxed coherency vldb,"rainer gallersdörfer , matthias nicola",,1995.0
2138,supporting procedural constructs in sql compilers nelson mendonça mattos,,vldb,1996.0
2139,the zero latency enterprise 2000,dave liles,vldb,
2140,an environmental sensor network to determine drinking water quality and security,"jeanne vanbriesen , paul s. fischbeck , christos faloutsos , anastassia ailamaki , mitchell j. small",sigmod record,2003.0
2141,"top-k selection queries over relational databases : mapping strategies and performance evaluation surajit chaudhuri , nicolas bruno , luis gravano acm trans . database syst .",,,2002.0
2142,"indexing large metric spaces for similarity search queries z. meral özsoyoglu , tolga bozkaya 1999",,acm trans . database syst .,
2143,"approximating multi-dimensional aggregate range queries over real attributes carlotta domeniconi , vassilis j. tsotras , george kollios , dimitrios gunopulos sigmod conference",,,2000.0
2144,linking business to deliver value : a data management challenge,anand deshpande,vldb,2000.0
2145,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995.0
2146,wavecluster : a multi-resolution clustering approach for very large spatial databases vldb,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",,1998.0
2147,mpeg-7 standard for multimedia databases john r. smith sigmod conference,,,2001.0
2148,on effective multi-dimensional indexing for strings 2000,"nick koudas , h. v. jagadish , divesh srivastava",sigmod conference,
2149,e-commerce database issues and experience anand rajaraman 1999,,sigmod conference,
2150,"entrans : a system for flexible consistency maintenance in directory applications anandi herlekar , atul deopujari , shaymsunder gopale , shridhar shukla , krithi ramamritham 2002",,vldb,
2151,"the design of an acquisitional query processor for sensor networks samuel madden , wei hong , joseph m. hellerstein , michael j. franklin",,sigmod conference,2003.0
2152,"dynamic sample selection for approximate query processing gautam das , surajit chaudhuri , brian babcock",,sigmod conference,2003.0
2153,"changing the rules : transformations for rule-based optimizers mitch cherniack , stanley b. zdonik 1998",,sigmod conference,
2154,"potter 's wheel : an interactive data cleaning system joseph m. hellerstein , vijayshankar raman vldb",,,2001.0
2155,near neighbor search in large metric spaces vldb,sergey brin,,1995.0
2156,robust estimation with sampling and approximate pre-aggregation chris jermaine vldb 2003,,,
2157,jumping on the nii bandwagon xiaolei qian 1994,,sigmod record,
2158,ominisearch : a method for searching dynamic content on the web 2001,"henrique paques , ling liu , david buttler , calton pu",sigmod conference,
2159,mid-tier caching : the timesten approach,times-ten team,sigmod conference,2002.0
2160,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication bettina kemme , gustavo alonso vldb 2000",,,
2161,engineering federated information systems : report of efis '99 workshop sigmod record 1999,"fèlix saltor , uwe hohenstein , ralf-detlef kutsche , wilhelm hasselbring , gunter saake , stefan conrad , mark roantree",,
2162,information integration : the momis project demonstration vldb 2000,"michele melchiori , silvana castano , g. malvezzi , domenico beneventano , r. guidetti , alberto corni , sonia bergamaschi , maurizio vincini",,
2163,on the cost of monitoring and reorganization of object bases for clustering 1996,"guido moerkotte , alfons kemper , carsten andreas gerlhof",sigmod record,
2164,"florida international university high performance database research center leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton sigmod record",,,1995.0
2165,using versions in update transactions : application to integrity checking,"dimitri tombroff , eric simon , françois llirbat",vldb,1997.0
2166,"an array-based algorithm for simultaneous multidimensional aggregates jeffrey f. naughton , yihong zhao , prasad deshpande 1997",,sigmod conference,
2167,query previews for networked information systems : a case study with nasa environmental data 1997,"khoa doan , catherine plaisant , ben shneiderman , tom bruns",sigmod record,
2168,integrating mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi",sigmod conference,1998.0
2169,"min-max compression methods for medical image databases john m. tyler , kosmas karadimitriou sigmod record 1997",,,
2170,the mariposa distributed database management system sigmod record 1996,jeff sidell,,
2171,"o-o , what have they done to db2 ?","bennet vance , richard swagerman , michael j. carey , srinivasa narayanan , nelson mendonça mattos , donald d. chamberlin , doug doole , serge rielau",vldb,1999.0
2172,two techniques for on-line index modification in shared nothing parallel databases sigmod conference,"shamkant b. navathe , kiran j. achyutuni , edward omiecinski",,1996.0
2173,"query engines for web-accessible xml data ramez elmasri , leonidas fegaras vldb 2001",,,
2174,"capturing global transactions from multiple recovery log files in a partitioned database system elizabeth hamel , serge bourbonnais , bruce g. lindsay , tuong c. truong , chengfei liu , jens stankiewitz 2003",,vldb,
2175,"an internet-based negotiation server for e-commerce joachim hammer , youzhong liu , chunbo huang , yihua huang , herman lam , liu wang , haifei li , stanley y. w. su , charnyote pluempitiwiriyawej , minsoo lee",,vldb j.,2001.0
2176,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",,,
2177,a layered architecture for querying dynamic web content sigmod conference,"hasan davulcu , michael kifer , i. v. ramakrishnan , juliana freire",,1999.0
2178,"unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems ken smith , leo obrst sigmod record 1999",,,
2179,analysis of navigation behaviour in web sites integrating multiple information systems vldb j. 2000,"myra spiliopoulou , bettina berendt",,
2180,vice chair 's message sigmod record 1999,z. meral özsoyoglu,,
2181,a normal form for precisely characterizing redundancy in nested relations acm trans . database syst . 1996,"yiu-kai ng , david w. embley , wai yin mok",,
2182,"approximate query processing using wavelets kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi vldb 2000",,,
2183,actiview : adaptive data presentation using supersql vldb,"motomichi toyama , yoko maeda",,2001.0
2184,"bypassing joins in disjunctive queries alfons kemper , guido moerkotte , klaus peithner , michael steinbrunn 1995",,vldb,
2185,applying data mining techniques to a health insurance information system vldb 1996,"michael j. rothman , john p. nearhos , marisa s. viveros",,
2186,on views and xml serge abiteboul 1999,,sigmod record,
2187,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",,,1998.0
2188,"deeds towards a distributed and active real-time database system joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson sigmod record 1996",,,
2189,"experiences in mining aviation safety data zohreh nazeri , paul ostwald , eric bloedorn 2001",,sigmod conference,
2190,adaptive filters for continuous queries over distributed data streams 2003,"jennifer widom , chris olston , jing jiang",sigmod conference,
2191,semantic assumptions and query evaluation in temporal databases,"sushil jajodia , xiaoyang sean wang , elisa bertino , claudio bettini",sigmod conference,1995.0
2192,hardware acceleration for spatial selections and joins sigmod conference 2003,"chengyu sun , divyakant agrawal , amr el abbadi",,
2193,data partitioning and load balancing in parallel disk systems vldb j.,"gerhard weikum , peter zabback , peter scheuermann",,1998.0
2194,dictionary-based order-preserving string compression vldb j.,gennady antoshenkov,,1997.0
2195,"a response to r. camps ' article `` domains , relations and religious wars '' c. j. date 1996",,sigmod record,
2196,chair 's message m. tamer özsu sigmod record,,,2001.0
2197,an alternative storage organization for rolap aggregate views based on cubetrees 1998,"yannis kotidis , nick roussopoulos",sigmod conference,
2198,editor 's notes sigmod record 1999,michael j. franklin,,
2199,"capturing both types and constraints in data integration juliana freire , rajeev rastogi , michael benedikt , wenfei fan , chee yong chan 2003",,sigmod conference,
2200,"preservation of digital data with self-validating , self-instantiating knowledge-based archives reagan moore , bertram ludäscher , richard marciano sigmod record 2001",,,
2201,tools and transformations - rigorous and otherwise - for practical database design 1994,"david s. reiner , arnon rosenthal",acm trans . database syst .,
2202,normalization in oodb design byung suk lee sigmod record 1995,,,
2203,scientific journals : extinction or explosion ? ( panel ) vldb,"gio wiederhold , abraham silberschatz , gerhard rossbach , raghu ramakrishnan , jaco zijlstra , hector garcia-molina",,1995.0
2204,using schema matching to simplify heterogeneous data translation,"tova milo , sagit zohar",vldb,1998.0
2205,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss vldb,"ronald c. unrau , kaladhar voruganti , m. tamer özsu",,1998.0
2206,"multi-dimensional clustering : a new data layout scheme in db2 bishwaranjan bhattacharjee , sriram padmanabhan , matthew huras , leslie cranston , timothy malkemus 2003",,sigmod conference,
2207,incorporating xsl processing into database engines vldb,guido moerkotte,,2002.0
2208,streaming queries over streaming data 2002,"michael j. franklin , sirish chandrasekaran",vldb,
2209,e.piphany epicenter technology overview sridhar ramaswamy vldb,,,2000.0
2210,a unified framework for enforcing multiple access control policies,"v. s. subrahmanian , elisa bertino , pierangela samarati , sushil jajodia",sigmod conference,1997.0
2211,a case for fractured mirrors vldb j. 2003,"david j. dewitt , ravishankar ramamurthy , qi su",,
2212,building notification services with microsoft sqlserver praveen seshadri 2003,,sigmod conference,
2213,mining deviants in a time series database 1999,"s. muthukrishnan , h. v. jagadish , nick koudas",vldb,
2214,querying multiple features of groups in relational databases 1996,"damianos chatziantoniou , kenneth a. ross",vldb,
2215,hypothetical queries in an olap environment vldb,"thanos papadimitriou , andrey balmin , yannis papakonstantinou",,2000.0
2216,mining email content for author identification forensics sigmod record,"george m. mohay , m. corney , a. anderson , olivier y. de vel",,2001.0
2217,computing capabilities of mediators sigmod conference 1999,"chen li , ramana yerneni , jeffrey d. ullman , hector garcia-molina",,
2218,"the strip rule system for efficiently maintaining derived data hector garcia-molina , jennifer widom , brad adelberg 1997",,sigmod conference,
2219,"adaptive index structures yufei tao , dimitris papadias vldb 2002",,,
