index,id,title,authors,venue,year
11940,56125,adaptive selectivity estimation using query feedback,"cm chen , n roussopoulos","sigmod conference ,",1994.0
11941,56131,features of the orion object-oriented database system,"w kim , n ballou , ht chou , jf garza , d woelk","acm press frontier series ,",1989.0
11942,56137,distributed multimedia database systems supported by mpeg-7 and mpeg-21,h kosch,,2004.0
11943,56141,optimizing view queries in rolex to support navigable tree results,"p bohannon , h korth , pps narayan , s ganguly , p","vldb conference ,",
11944,56144,answering queries with useful bindings,"c li , e chang","acm transactions on database systems ,",2001.0
11945,56145,workload compression,"s chaudhuri , a gupta , v narasayya","proceedings of acm sigmod ,",
11946,56148,diagrams in an elementary mathematical data model . advances in databases and information systems,c mancaå ?,"proc . of the 6th east-european conference adbis ,",
11947,56151,dbis-toolkit : adaptive middleware for large scale data delivery,m altinelâ ? ¦,& hellip ; of the 1999 international conference on management of data,
11948,56159,personal information management with semex,"y cai , xl dong , a halevy , jm liu , j madhavan","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
11949,56170,a top-down approach for two level serializability,"m ouzzani , ma atroun , nl belkhodja","proceedings of the 20th international conference on very & hellip ; ,",1994.0
11950,56172,a hypertext query language for images,l yang,"sigmod record ,",1994.0
11951,56176,"counting , enumerating , and sampling of execution plans in a cost-based query optimizer","f waas , c galindo-legaria","sigmod conference ,",2000.0
11952,56184,"data management : lasting impact of the wild , wild , web",rm meseck,"sigmod conference ,",2001.0
11953,56190,data manipulation in heterogeneous databases,"a segev , a chatterjee",sigmod,
11954,56193,complexity of answering queries using materialized views,s abiteboul,,
11955,56201,beyond document similarity : understanding value-based search and browsing technologies,"sigmod record , 2000","sigmod record ,",2000.0
11956,56204,optimal histograms with quality guarantees,"smvpk sevcik , hv jagadish , n koudas , t suel","proc . of acm sigmod conf ,",
11957,56210,"of a highly available scalable and distributed data structure lh * g , âº master 's thesis",r lindberg,"lith-ida-ex-97 / 65 , univ. of linkoping ,",
11958,56218,a wavelet-based clustering approach for spatial data in very large databases the vldb journal,"f sheikholeslami , s chatterjee , az wavecluster",,
11959,56223,archiving tng data,f pasian,"astronomical data analysis software and systems v ,",1996.0
11960,56225,high dimensional indexing structures database support for next decade 's applications,"s berchtold , d keim","proc . acm sigmod , page ,",
11961,56232,the wasa approach to workflow management for scientij,"g vossen , m weske","applications . in : a. dogac , l. kahnichenko , mt zsu , a. sheth",
11962,56241,"cure : an efficient clustering algorithm for large databases , acm-sigmod int . conf","s guha , r rastogi , k shim","management of data ( sigmodâ ?? 98 ) ,",
11963,56247,data management for user proles in wireless communications systems,"j jannink , d lam , n shivakumar , j widom , dc cox",,
11964,56249,vqbd : exploring semistructured data,"ss chawathe , t baby , j yeo",,
11965,56256,watermarking relational databases,"r sion , m atallah , s prabhakarl",i ndiana : the center for education and research in information,
11966,56257,agora : living with xml and relational ( system demonstration ),"i manolescu , d florescu , d kossmann , d olteanu , f","proc . of the vldb conf ,",
11967,56264,fast time sequence indexing for arbitrary lp norms,"c faloutsos , b yi","proceedings of the 26th international conference on very & hellip ; ,",2000.0
11968,56270,optimization of large join queries,asa gupta,"proc . acm sigmod int &#39; l conf . management of data ,",
11969,56281,fundamentals of data warehouses : 2 ndrevised and extended edition,v hoffner,"acm sigmod record ,",2003.0
11970,56282,"papakonstantinou , and vs subrahmanian . query caching and optimization in distributed mediator","sa acps , ks candan",proceedings of the acm sigmod international conference on,
11971,56285,static analysis techniques for predicting the behavior of active database rules â ??,"jm hellerstein , j widom","acm transactions on database systems ,",1995.0
11972,56286,debugging applications,j robbins,,2000.0
11973,56289,conferencing on the internet,"pj cordell , jm courtenay , s rudkin","bt technology journal ,",1997.0
11974,56291,"answering queries using views : a survey , 2000",ay levy,,
11975,56293,an introduction to muhisensor data fusion [ j ],dl hall,"proceedings of the ieee ,",
11976,56300,the asilomar report on database [ j ],"p bernstein , m brodie , s ceriâ ? ¦","acm sigmod record ,",
11977,56304,a transaction model for mobile and active database systems,o zukunft,"proceedings of the 23rd seminar on current trends in theory & hellip ; ,",1996.0
11978,56306,dbcache : middle-tier database caching for highly scalable e-business architectures,"c bornovd , m altinel , s krishnamurthy , c mohan , h","proceedings of acm sigmod , san diego ,",
11979,56310,matter : providing cost information for diverse data sources in a federated system,"m tork roth , f ozcan , l haas","tech . report ibm rj # 10141 , feb. .",
11980,56319,"walking > walking-in-place > flying , in virtual environments","m usoh , k arthur , mc whitton , r bastos , a steed , m",,
11981,56320,towards on-line analytical mining in lare database sysytems [ c ],j han,"acm-sigmod ,",
11982,56332,generalized substring selectivity estimation,"z chen , f korn , n koudas , s muthukrishnan",,
11983,56333,efficient snapshot differential algorithms for data warehousing,"h garcia-molina , wj labio",,1996.0
11984,56345,special issue on information visualization,"t catarci , if cruz","acm sigmod record ,",
11985,56347,materialized view selection and maintenance using multi-query optimization,"h mistry , p roy , s sudarshan , k ramamritham","sigmod conference ,",2001.0
11986,56348,chorochronos a research network for spatiotemporal database systems,t sellisâ ? ¦,"sigmod record , new york ,",
11987,56355,a transformational grammar-based query processor for access control in a planning system,"rh bonczek , ji cash , ab whinston","acm transactions on database systems ,",1977.0
11988,56370,an algebraic model of subtypes in object-oriented languages ( draft ),"kb bruce , p wegner","acm sigplan notices ,",1986.0
11989,56371,"amodel forhierarchical memory , ''","a aggarwal , b alpern , ak chandra , m snir","proc . 19th acm stoc ,",
11990,56419,dataguides : enabling query formulation and optimization in semistructured databases,"r goldman , j widom","vldb ,",1997.0
11991,56423,schema matching as query discovery,"rj miller , lm haas , m hernandez","proceedings of the 26th international conference on very & hellip ; ,",
11992,56428,xsb as an efficient deductive database engine,"kst swift , ds warren",,1994.0
11993,56436,implementation techniquesfor main memory database systems,"d dewitt , r katz , f olken , l shapiro , mr","proceedings of the acm sigmod international conference on & hellip ; ,",
11994,56441,disjunctive datalog,"t eiter , g gottlob , h mannila","acm transactions on database systems ,",1997.0
11995,56443,editorial,rr knight,"bt technology journal ,",1998.0
11996,56451,guest editorial,gh rassool,"journal of advanced nursing ,",2000.0
11997,56458,foreword,i friedman,"geochimica et cosmochimica acta ,",1958.0
11998,56460,mining surprising patterns using temporal,"s chakrabarti , s sarawagi , b dom",,
11999,56465,data mining : concepts and techniques by jiawei han and micheline kamber,"f berzal , n matãn","acm sigmod record ,",2002.0
12000,56484,uxquery : building updatable xml views over relational databases,"v braganholo , s davidson , ca heuser",,
12001,56488,a functional model for macro-databases,"m rafanelli , fl ricci","sigmod record ,",1991.0
12002,56495,predictive dynamic load balancing of parallel and distributed rule and query processing,"hm dewan , sj stolfo , m hernandez , jj hwang","sigmod conference ,",1994.0
12003,56496,relational databases for querying xml documents : limitations and opportunities,"j shanmugasuudaram , k tufte , c zhang , g he , dj","vldb &#39; 99 , proceedings of 25th international conference on & hellip ; ,",
12004,56511,dependency constraints and normal forms for object-oriented schemata,"z tari , j stokes , s spaccapietra","acm trans . on database systems ,",
12005,56515,fidc : a fair mac protocols for ad hoc wireless networks,"t you , h hassanein , ch yeh",,
12006,56521,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap .,"yk lee , ky whang , ys moon , iy song","vldb ,",2002.0
12007,56524,replication server : a component of sybase system 10,"n monserrat , t palanca , m deppe , b hartman","technical document , sybase inc. , april ,",
12008,56526,efficient processing of joins on set-valued attributes,n mamoulis,"sigmod conference ,",2003.0
12009,56536,birch : an efficient data clustering method for very large,"t zhang , r ramakrishnan , m livny",proceedings of acm sigmod international conference,
12010,56541,database design for incomplete relations,"m levene , g loizou","acm transactions on database systems ,",1999.0
12011,56542,implementation and evaluation of ext3ns multimedia file system,"bs ahn , sh sohn , cy kim , gi cha , yc baek , si jung ,","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
12012,56549,on optimistic methods for concurrency control,ht kung,"acm transactions on database systems ,",1981.0
12013,56552,"report on the foci international workshop on recent conditions in the beringsea , noaa/pmel ,",sa macklin,,1999.0
12014,56556,cluster analysis for gene expression data : a survey,"d jiang , c tang , a zhang","ieee transactions on knowledge and data engineering ,",2004.0
12015,56561,flexible and scalable digital library search,ma windhouwer,,2001.0
12016,56576,storage and retrieval of xml data using relational db,"s chandhuri , k shim",proceedings of the international vldb,
12017,56580,wrapping web data into xml,"w hun , d buttler , c pu","sigmod record ,",2001.0
12018,56581,"rjb jr. , and r. agrawal . privacy preserving indexing of documents on the network",m bawa,,2003.0
12019,56587,emerging data management systems : close-up and personal,y ioannidis,"proceedings of the 14th acm international conference on & hellip ; ,",2005.0
12020,56589,eager aggregation and lazy aggregation,"w peng , l per-ake","proc of the 21st int &#39; l conf on very large data bases . san & hellip ; ,",
12021,56597,groupwise processing of relational queries,"k ross , d chatziantoniou","proceedings of the 23rd vldb conference ,",
12022,56610,a recursive algebra and query optimization for nested relations,ls colby,"proceedings of the 1989 acm sigmod international conference & hellip ; ,",1989.0
12023,56612,an approach to implementing a relational data base management system,jb rothnie,"proc . acm sigmod workshop on data description , access and & hellip ; ,",
12024,56627,"andr . muntz , â ?? sting : astatisticalinformation grid approach to spatial data mining , â ??","w wang , j yang","proc . conf . vldb ,",
12025,56630,index structures for selective dissemination of information,"tw yan , h garcia-molina",,
12026,56640,user-defined table operators : enhancing extensibility for ordbms,"b mitschang , m jaedicke",,
12027,56645,searching in metric spaces by spatial approximation in proc,g navarro,6th south american symposium on string processing and,
12028,56649,nested relation based database knowledge representation,"q chen , y kambayashi",,
12029,56652,feedbackbypass : a new approach to interactive similarity query processing,"i bartolini , p ciaccia , f waas","proceedings of the international conference on very large & hellip ; ,",2001.0
12030,56656,optimistic concurrency control,"ht kung , jt robinson","acm transactions on database systems ,",
12031,56662,avoiding ordering and grouping during query processing,"x wang , m cherniack","brandeis technical report , june",
12032,56664,fast algorithms for mining association rules and sequential patterns,r srikant,,1996.0
12033,56675,"a foundation for multi-dimensional databases . in : dayal u , gray pmd , nishio s eds","m gyssens , lvs lakshmanan",,1997.0
12034,56687,template-based wrappers in the tsimmis system - group of 14 & raquo ;,"j hammer , h garcia-molina , s nestorov , r yerneni ,","proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997.0
12035,56693,providing better support for a class of decision support queries,"sg rao , a badia , d van gucht","proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0
12036,56694,"commix : towards effective web information extraction , integration and query answering","w teng-jiao , t shi-wei , y dong-qing , g jun , w yu -",proceedings of the 2002 acm sigmod international conference,
12037,56705,eos : an extensible object store,"a biliris , e panagos","sigmod conference ,",1994.0
12038,56709,lachesis : robust database storage management based on device-specific performance characteristics,"j schindler , a ailamaki , gr ganger","proceedings of the international conference on very large & hellip ; ,",2003.0
12039,56721,foreword,f yates,,
12040,56735,semantic similarities between objects in multiple databases : a context-based approach,"v kashyap , a sheth","the vldb journal-an international journal on very large & hellip ; ,",
12041,56739,hd-eye : visual clustering of high dimensional data,"a hinneburg , da keim , m wawryniuk","sigmod conference ,",2002.0
12042,56743,r-tree : a dynamic index structure for spatial search,a guttman,"proc . acm sigmod ,",
12043,56745,redundancy in spatial databases,oo ja,"proc . acm sigmod int . conf . on management of data , portland , & hellip ; ,",
12044,56752,implementing a relational database by means of specialzed hardware,e babb,"acm transactions on database systems ,",1979.0
12045,56760,methodology for index configurations in object-oriented databases,"ks sang , jl yoon","information sciences ,",1996.0
12046,56761,"po ` neil and d. shasha , 1997 . the dangers of replication and a solution","j grey , p helland",proc . acm,
12047,56762,"fu. , w. enhanced nearest neighbour search on the r-tree",k chueng,"sigmod record ,",
12048,56771,temporal databases,j chomicki,,
12049,56777,a simulation system for computational materials,"jr williams , n rege","technical report , massachusetts institute of technology , dept.",
12050,56787,online reorganization in object databases,lm krishna,,1998.0
12051,56790,"mediator languages-a proposal for a standard , april 1996","p buneman , l raschid , j ullman",,
12052,56808,toward network data independence,j hellerstein,"sigmod record ,",2003.0
12053,56813,n. ponnek anti . zoo : a desktop experiment management environment,"y ioannidis , m livny , s gupta","22nd international vldb conference ,",
12054,56826,fine-grain cycle stealing for networks of workstations,"kd ryu , jk hollingsworth","proceedings of acm/ieee sc98 ( supercomputingâ ?? 98 ) ,",1998.0
12055,56828,disima distributed image database system : experiences and reflections,"m tamerozsu , v oria , pj iglinski",,
12056,56834,semantic schema matching,"f giunchiglia , p shvaiko , m yatskevich",,
12057,56835,ansi sql hierarchical processing can fully integrate native xml .,mm david,"sigmod record ,",2003.0
12058,56846,madeus : an authoring environment for interactive multimedia documents,"m jourdan , n layaida",,
12059,56849,encapsulation of parallelism in the volcano query processing system,g graefe,"proceedings of the 1990 acm sigmod international conference & hellip ; ,",1990.0
12060,56853,a universal relation database system implemented via the network model,"smc kuck , y sagiv","proceedings of the 1st acm sigact-sigmod symposium on & hellip ; ,",1982.0
12061,56859,"workflow automation : applications , technology , and research ( tutorial )",ap sheth,"sigmod conference ,",
12062,56872,bfrj : global optimization of spatial joins using r-trees,"yw huang , n jing , ea rundensteiner",,
12063,56875,dynamic sample selection for approximate query processing,"b babcock , s chaudhuri , g das","sigmod conference ,",2003.0
12064,56891,olap + + : powerful and easy-to-use federations of olap and object databases,"j gu , tb pedersen , a shoshani","proceedings of the 26th international conference on very & hellip ; ,",2000.0
12065,56896,miqis : modular integration of queryable information systems,"cm wyss , ghl fletcher , f erdinc , jt engle",,
12066,56906,optimization of nested sql queries revisited,"ra ganski , hkt wong","proceedings of the 1987 acm sigmod international conference & hellip ; ,",1987.0
12067,56907,semantic modeling of object oriented databases,m bouzeghoub,"vldb ,",1991.0
12068,56912,parametric query optimization for distributed databases basd on load conditions,"s ganguly , r krishnamurthy","proc . of comad intl. conf . on management of data ,",
12069,56917,mafraâ ?? a mapping framework for distributed ontologies in the semantic web,"a maedche , b motik , n silva , r volz",,
12070,56923,"alex. pang , â ?? exploratory mining and pruning optimizations of constrained association rules , â ??","rt ng , lvs lakshmanan , j han",proceedings of the 1998 acm sigmod international conference,
12071,56934,indexing protein sequences in metric space,"w xu , dp miranker , r mao , s wang","submitted for publication ,",2003.0
12072,56940,sentinel : an object-oriented dbms with event-based rules,s chakravarthy,"acm sigmod record ,",1997.0
12073,56944,common interface between programming languages and data base management systems,"j rabin , cw cheng","acm sigmod record ,",1973.0
12074,56956,the spiffi scalable video-ondemand system,"s freedman craig , dj dewitt","proceedings of the 1995 acm sigmod international conference & hellip ; ,",
12075,56959,a critique of ansi sql isolation levels,poâ ?? neil,"a dense , scholarly , oft-cited , hard-to-read , necessary",
12076,56966,random sampling techniques for space efficient of large data sets,"g singh , s rajagopalan , b lindsay","proceedings of acm sigmod int . conf . on management of data ,",
12077,56967,towards automatic data extraction from large web sites,v crescenzi,"27th conference on vldb , rom ,",
12078,56979,optimizing queries over multimedia repositories,i kaist,,
12079,56983,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,t critchlow,"sigmod record ,",2001.0
12080,56984,the performance evaluation of hfc alternative refrigerant for hcfc22,"r yajima , s taira , n domyo , k masuda","proc . int . conf ,",
12081,56986,a topological data model for spatial databases,"j jackson , m egenhofer , a frank","proc . acm sigmod ,",
12082,56990,accelerating em for large databases,"b thiesson , c meek , d heckerman","machine learning ,",2001.0
12083,56996,"peer-to-peer : harnessing the power of disruptive technologies , chapter 16","r dingledine , mj freedman , d molnar",,2000.0
12084,56999,mining generalized association rules . in : proceeding of the 21st international conference on very,"r srikant , r agrawal",,1995.0
12085,57016,simultaneous optimization and evaluation of multiple dimension queries,"y zhao , pm deshpande , jf naughton , a shukla","proc . acm-sigmod ,",
12086,57021,databsse system approach the management decision support,jj donovan,"acm transactions on database systems ,",1976.0
12087,57030,an adaptive policy for improved timeliness in secure database systems,"sh son , r david , bm thuraisingham",,
12088,57031,rendering optimization for stylised rendering,"h winnemoller , s bangay","proceedings of acm symposium ,",
12089,57047,sigmod record,s record,"sigmod recordâ ?? ,",2005.0
12090,57048,notes on searching in multidimensional arrays,"a aggarwal , j park",proc . 29th ann . ieee symposium on found . comp .,
12091,57052,distributed c++,"h carr , rr kessler , m swanson","acm sigplan notices ,",1993.0
12092,57064,a consensus glossary of temporal db concepts,c jensenâ ? ¦,acm,
12093,57065,"the architecture of an act , ve data base management system","dr mccarthy , u dayal","proceedings of the acm sigmod conference ( portland , or , may",
12094,57067,"j. han , and a. pang. : exploratory mining and pruning optimizations of constrained association rules","r ng , l lakshmanan","proc . of the 1998 acm sigmod intl. conf on management of & hellip ; ,",
12095,57073,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom","the vldb journal the international journal on very large & hellip ; ,",1995.0
12096,57077,introduction,e traube,"see ohmann ,",
12097,57086,implementing a methodology,r veryard,"information and software technology ,",1987.0
12098,57091,hot mirroring : a method of hiding parity update and degradation during rebuilds for raid 5,"k mogi , m kitsuregawa","& hellip ; of acmsigmod 1996 international conference on management of & hellip ; ,",
12099,57094,read-onlytransactions in a distributeddatabase,hgmg wiederhold,"acm tods ,",
12100,57096,mckinley . performance evaluation of a distributed architecture for information retrieval,"b cahoon , s kathryn",,1996.0
12101,57104,antiseismic structures,a roussopoulos,,1969.0
12102,57112,index structures for selective d of information under the boolean model,"t yan , h garcia-molina","acm transactions on database systems ,",1994.0
12103,57113,annotated z bibliography,"jp bowen , s stepney , r barden","information and software technology ,",1995.0
12104,57120,special issue on electronic commerce,a dogac,"acm sigmod rec ,",
12105,57125,implementing xquery,p cotton,,
12106,57127,qos for applications,g morrison,"bt technology journal ,",2005.0
12107,57132,system for optimized numeric association rules,"t fukuda , y morimoto , s morishita , t tokuyama","proceedings of the 1996 acm sigmod international conference & hellip ; ,",
12108,57134,s3 : similarity search in cad database systems,hpbs kriegel,proc . acm sigmod int . conf . on management of,
12109,57136,"report on the object-oriented database workshop , ''","j joseph , s thatte , c thompson , d wells","acm sigmod record ,",
12110,57138,the gc-tree : a high-dimensional index structure for similarity search in image databases,"gh cha , cw chung","ieee transactions on multimedia ,",2002.0
12111,57141,optimizing top-k selection queries over multimedia repositories,"s chaudhuri , l gravano , a marian","knowledge and data engineering , ieee transactions on ,",2004.0
12112,57143,the samos active dbms prototype,s gatziu,,
12113,57154,building hierarchical classifiers using class proximities,"k wang , s zhou , s liew","proceedings of the international conference on very large & hellip ; ,",
12114,57158,languages for multi-database interoperability .,"acms anthology , p edition",,
12115,57159,a new sql-like operator for mining association rules,"s ceri , r meo , g psaila",proc . of the 22nd intâ ?? l conference on very large data,
12116,57162,panagos and a. biliris . synchronization and recovery in a client-server storage system,e si,"the vldb journal ,",
12117,57169,experience and education,j dewey,,
12118,57170,similarity search in high dimensions via hashing,"a gionis , p indyk , r motwani","vldb ,",1999.0
12119,57177,echoscape version 2.10,ht incorporated,"seattle , washington ,",
12120,57193,design and implementation of the glue-nail database system,"ma derr , s morishita , g phipps","proceedings of the 1993 acm sigmod international conference & hellip ; ,",1993.0
12121,57199,coral + + : adding object-orientation to a logic database language,d srivastava,"proceedings of the international conference on very large & hellip ; ,",1993.0
12122,57203,the buddy-tree : an efficient and robust access method for spatial data base systems,"b seeger , hp kriegel","vldb ,",1990.0
12123,57207,neurorule : a connectionist approach to data mining in proc . 21th int,"h lu , r setiono , h liu",conf . very large data,
12124,57211,warlock : a data allocation tool for parallel warehouses,"t stoehr , e rahm","vldb ,",2001.0
12125,57214,crawling the hidden web,"s raghavan , h garcia-molina","vldb ,",2001.0
12126,57227,multimidia data miner : a system prototype for multimedia data miner,"or zaiane , j han , zn li , sh chee , j chiang","proc . acm sigmod intl. conf . on management of data ,",
12127,57230,preface to special issue on pdis,"mj carey , p valduriez","the vldb journal the international journal on very large & hellip ; ,",1993.0
12128,57236,pwa : a probabilistic web algebra,"d smith , r sukhahuta",proc . acm,
12129,57240,"ã cents â ? ¬ å?maintenance of data cubes and summary tables in a warehouse , ã cents â ? ¬ â ?","is mumick , d quass , bs mumick","proc . acm sigmod ,",
12130,57247,spreadsheets in rdbms for olap,"a witkowski , s bellamkonda , t bozkaya , g dorman , n","proceedings of the 2003 acm sigmod international conference & hellip ; ,",2003.0
12131,57248,"andj . yu , â ?? client-server paradiseâ ??","dj dewitt , n kabra , j luo , jm patel","proceedings of the 20th vldb conference , september ,",
12132,57253,the arechitecture of an active database management system,"r dennis , du mccarthy","proc . of acm sigmod symposium on man agement of data ,",
12133,57260,o scheduling in online tertiary storage systems,"bk hillyer , a silberschatz , i random",proceedings of the 1996 acm sigmod international conference,
12134,57269,guest editor 's introduction : artificial neural systems,bd shriver,"computer ,",1988.0
12135,57277,suciud ( 1999 ) storingsemistructured data with stored,fm deutscha,"proceedings of the acm sigmod conference on management of & hellip ; ,",
12136,57280,"managing multiple collection , multiple languages , and multiple media in a distributed digital","ih witten , r mcnab , s jones , d bainbridge",,
12137,57281,"ethnography , evaluation , and design as integrated strategies",m khoo,"procs . ecdl ,",
12138,57282,keyword proximity search on xml graphs,"v hristidis , y papakonstantinou , a balmin","order ,",2001.0
12139,57284,online aggregation,jm hellerstein,,
12140,57288,a logic-based data language,"s tsur , c zaniolo",vldb,
12141,57293,the gemâ ?? stone data management system,"r bretl , d maier , a otis , j penney , b schuchardt ,","acm press frontier series ,",1989.0
12142,57302,"frustum casting for progressive , interactive rendering","s teller , j alex",,
12143,57310,efficient optimistic concurrency control using loosely synchronized clocks . submitted to the 1995,"a adya , r gruber , b liskov , u maheshwari",mit laboratory for computer,
12144,57312,sj : lh * rs : a high-availability scalable distributed data structure using reed solomon codes,"w litwin , t schwarz","acm sigmod int . conf . on management of data ,",
12145,57313,integration or segregation,b howard,"pc magazine ,",
12146,57319,service-oriented computing,"mp papazoglou , d georgakopoulos","communications of the acm ,",2003.0
12147,57340,mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"p atzeni , r torlone","sigmod conference ,",1997.0
12148,57347,why and how to benchmark xml databases,"a schmidt , f waas , m kersten , d florescu , mj carey","sigmod record ,",2001.0
12149,57357,mlpq/gis : a geographic information system using linear constraint databases,"p kanjamala , pz revesz , y wang","proc . ninth international conference on management of data ,",
12150,57363,fast evaluation techniques for complex similarity queries . 27th int,"k bã ¶ hm , m mlivoncic , hj schek , r weber","conf . on very large databases ( vldb ) , roma , italy , september ,",
12151,57365,semantics of query languages for network databases,k subieta,"acm transactions on database systems ,",1985.0
12152,57374,tools for information systems design and management,"c rolland , s leifert , c richard","proc . 5th int . conf . on vldb ,",
12153,57378,design and implementation of a kalman observer for an induction motor based on a dsp system,b simor,"technical university of budapest ,",
12154,57380,learning to match ontologies on the semantic web,"ah doan , j madhavan , r dhamankar , p domingos , a","the vldb journal the international journal on very large & hellip ; ,",2003.0
12155,57383,parallel databases : structured query optimization,"n biscondi , a flory , l brunie",,
12156,57384,rate-based query optimization,"s viglas , j naughton","acm sigmod ,",
12157,57396,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k","proceedings of the international conference on very large & hellip ; ,",1998.0
12158,57406,editors ' notes,"r picciotto , rc rist","new directions for program evaluation ,",1995.0
12159,57407,theoretical foundations for computer aided design systems,"a middleditch , c reade , a gomes","submitted for publication ,",
12160,57424,xbase . making your gigabyte disk files queriable [ z ],"lu hongjun , w guoren , yu geâ ? ¦","& hellip ; of the acm sigmod conference , edmonton , alberta , canada ,",
12161,57437,a study on data point search for hg-trees .,acms anthology,"sigmod record ,",1999.0
12162,57439,distributing queries over low-power wireless sensor networks,"s madden , jm hellerstein","sigmod conference ,",2002.0
12163,57440,krdb ' 98 : the 5th international workshop on knowledge representation meets databases .,acms anthology,"sigmod record ,",1998.0
12164,57444,integrating content and structure in text retrieval,g navarro,"sigmod record ,",1996.0
12165,57445,sleepers and workoholics-cache invalidation strategies for mobile and wireless environments,"d barbara , t imielinski","acm sigmod ,",
12166,57446,practical applications of triggers and constraints : success stories and lingering issues,"s ceri , rj cochrane , j widom","26th very large data bases conference proceedings ,",
12167,57447,wireless lansâ ?? present and future,"l burness , d higgins , a sago , p thorpe","bt technology journal ,",2003.0
12168,57451,approximate queries on set-valued attributes,"m morzy , z krã ³ likowski , t morzy",,
12169,57454,efficient view maintenance at data warehouses,t yurek,,1997.0
12170,57457,enhanced hypertext classification using hyperlinks,"s chakrabarti , b dom , p indyk","proc . acm sigmod ,",
12171,57461,answering queries with aggragates using views,"d srivastava , s dar , h jagadish , a levy","proceedings of the international conference on very large & hellip ; ,",
12172,57463,mining association rules betwwen sets of items in large databases,"r agrawal , t imielinski , a swami","proceedings of acm sigmod conference on management of data , & hellip ; ,",
12173,57483,netcube : a scalable tool for fast data mining and compression,dmcfs thrun,,
12174,57484,finding intensional knowledge ofdistance-based outliers,emkrt ng,,1999.0
12175,57486,an anonymous electronic commerce scheme with an off-line authority and untrusted agents,"j domingo-ferrer , j herrera-joancomarti","sigmod record ,",1998.0
12176,57488,query processing in a distributed relational database system,"r epstein , m stonebraker , e wong","proceedings of the acm sigmod conference on management of & hellip ; ,",
12177,57489,"pattern discovery in scientific , program , and document databases","jt wang , k zhang , dsp matching","proc . of the conference on management of data ( sigmod ) ,",
12178,57494,introduction to vlsi systems,"c mead , l conway",,1979.0
12179,57495,benchmarking datatlase systems : a systematic approach,d bittonâ ? ¦,proceedings of the 1983 vldb,
12180,57499,lopix : a system for xml data integration and manipulation,w may,,
12181,57503,foreword,ae davidson,,
12182,57511,cache-and-query for wide area sensor network,"a deshpande , s nath , pb gibbons , s seshan","sigmod conference ,",
12183,57513,treepattern queriesminimization,"s amer-yahia , s cho , l lakshmanan , d srivastava",,
12184,57519,andshamkantb . navathe . anecient algorithmforminingassociationrules inlargedatabases,eo ashokasavasere,,
12185,57520,a brief introduction to the research area and the special section,"a ouksel , a sheth","sigmod record ,",1999.0
12186,57528,towards knowledge-based digital libraries,"l feng , ma jeusfeld , j hoppenbrouwers","sigmod record ,",2001.0
12187,57533,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,
12188,57538,new standard for stored procedures in sql,a eisenberg,"acm sigmod record ,",1996.0
12189,57548,green query optimization : taming query optimization overheads through plan recycling,sp kacharulal,,
12190,57556,web services : foundation and composition,"j hã 1/4 ndling , m weske","electronic markets ,",2003.0
12191,57559,"report on the first international conference on ontologies , databases and applications of semantics",k aberer,"sigmod record ,",2003.0
12192,57572,zdonik . monitoring streamsâ ?? a new class of data management applications,"c carney , c cherniak , s lee , t stonebraker","& hellip ; of very large databases ( vldb ) , hong kong , august ,",
12193,57577,a distributed garbage collector for active objects,i puaut,"lecture notes in computer science ,",1994.0
12194,57579,efficient testing of high performance transaction processing systems,"d wildfogel , r yerneni","proceedings of the international conference on very large & hellip ; ,",1997.0
12195,57581,data management for mobile computing,"t imielinski , br badrinath","sigmod record ,",1993.0
12196,57583,logic and objectoriented programming language paradigms with application to deductive databases,zo bayram,,
12197,57585,the propel distributed services platform,"m carey , s kirsch , m roth , b van der linden , n","proceedings of the international conference on very large & hellip ; ,",2001.0
12198,57588,implementing the spirit of sql-99,p brown,,
12199,57601,estimating the selectivity of spatial queries using the ` correlation ` fractal dimension,"a belussi , c faloutsos",,1995.0
12200,57609,ontology-based knowledge management,d fenselâ ? ¦,,
12201,57612,hans-peter . kriegel . the x-tree : an index structure for high-dimensional data,"s berchtold , da keim",proceedings of the 22nd vldb,
12202,57614,sting : a statistical information grid based approach to spatial data mining,"w wang , j yang , r muntz","proc . 23rd int . conf . on very large data base ,",
12203,57624,effective timestamping in databases,"k torp , cs jensen , rt snodgrass","the vldb journal the international journal on very large & hellip ; ,",2000.0
12204,57628,maintenance of data cubes and summary table in a warehouse,"is mumick , d quass",,1997.0
12205,57630,processing complex aggregate queries over data streams,"a dobra , mn garofalakis , j gehrke , r rastogi","sigmod conference ,",2002.0
12206,57632,compression of scientific data,y yi,,
12207,57650,metij object-oriented dbms,"a dogac , c ozkan , b arpinar , t okay , c evrendilek","& hellip ; tn object-oriented database systems , dogac , a. , ozsu , t. , & hellip ; ,",
