index,id,title,authors,venue,year
3811,1368,the 3w model and algebra for unified data mining,"theodore johnson , laks v. s. lakshmanan , raymond t. ng",very large data bases,2000
3812,1369,xperanto : middleware for publishing object-relational data as xml documents,"michael j. carey , jerry kiernan , jayavel shanmugasundaram , eugene j. shekita , subbu n. subramanian",very large data bases,2000
3813,1370,"panel : future directions of database research - the vldb broadening strategy , part 1",hans-j &#246; rg schek,very large data bases,2000
3814,1371,optimizing multi-feature queries for image databases,"ulrich g &#252; ntzer , wolf-tilo balke , werner kie &#223; ling",very large data bases,2000
3815,1372,practical applications of triggers and constraints : success and lingering issues ( 10-year award ),"stefano ceri , roberta cochrane , jennifer widom",very large data bases,2000
3816,1373,approximating aggregate queries about web pages via random walks,"ziv bar-yossef , alexander berg , steve chien , jittat fakcharoenphol , dror weitz",very large data bases,2000
3817,1374,optimizing queries on compressed bitmaps,"sihem amer-yahia , theodore johnson",very large data bases,2000
3818,1375,work and information practices in the sciences of biodiversity,geoffrey c. bowker,very large data bases,2000
3819,1376,integrating the ub-tree into a database system kernel,"frank ramsak , volker markl , robert fenk , martin zirkel , klaus elhardt , rudolf bayer",very large data bases,2000
3820,1377,rainbow : distributed database system for classroom education and experimental research,"abdelsalam helal , hua li",very large data bases,2000
3821,1378,telcordia 's database reconciliation and data quality analysis tool,"francesco caruso , munir cochinwala , uma ganapathy , gail lalk , paolo missier",very large data bases,2000
3822,1379,"set containment joins : the good , the bad and the ugly","karthikeyan ramasamy , jignesh m. patel , jeffrey f. naughton , raghav kaushik",very large data bases,2000
3823,1380,what happens during a join ? dissecting cpu and memory optimization effects,"stefan manegold , peter a. boncz , martin l. kersten",very large data bases,2000
3824,1381,"social , educational , and governmental change enabled through information technology","krithi ramamritham , yeha el atfi , carlo batini , michael eitan , valerie gregg , d. b. phatak",very large data bases,2000
3825,1382,design and implementation of a genetic-based algorithm for data mining,sunil choenni,very large data bases,2000
3826,1383,manipulating interpolated data is easier than you thought,"st &#233; phane grumbach , philippe rigaux , luc segoufin",very large data bases,2000
3827,1384,temporal queries in olap,"alberto o. mendelzon , alejandro a. vaisman",very large data bases,2000
3828,1385,offering a precision-performance tradeoff for aggregation queries over replicated data,"chris olston , jennifer widom",very large data bases,2000
3829,1386,oracle8i index-organized table and its application to new domains,"jagannathan srinivasan , souripriya das , chuck freiwald , eugene inseok chong , mahesh jagannath , aravind yalamanchi , ramkumar krishnan , anh-tuan tran , samuel defazio , jayanta banerjee",very large data bases,2000
3830,1387,hypothetical queries in an olap environment,"andrey balmin , thanos papadimitriou , yannis papakonstantinou",very large data bases,2000
3831,1388,biodiversity informatics infrastructure : an information commons for the biodiversity community,"gladys a. cotter , barbara t. bauldock",very large data bases,2000
3832,1389,demonstration : enabling scalable online personalization on the web,"kaushik dutta , anindya datta , debra e. vandermeer , krithi ramamritham , helen m. thomas",very large data bases,2000
3833,1390,icicles : self-tuning samples for approximate query answering,"venkatesh ganti , mong-li lee , raghu ramakrishnan",very large data bases,2000
3834,1391,e.piphany epicenter technology overview,sridhar ramaswamy,very large data bases,2000
3835,1392,dynamic maintenance of wavelet-based histograms,"yossi matias , jeffrey scott vitter , min wang",very large data bases,2000
3836,1393,information integration : the momis project demonstration,"domenico beneventano , sonia bergamaschi , silvana castano , alberto corni , r. guidetti , g. malvezzi , michele melchiori , maurizio vincini",very large data bases,2000
3837,1394,computing geographical scopes of web resources,"junyan ding , luis gravano , narayanan shivakumar",very large data bases,2000
3838,1395,similarity search for adaptive ellipsoid queries using spatial transformation,"yasushi sakurai , masatoshi yoshikawa , ryoji kataoka , shunsuke uemura",very large data bases,2001
3839,1396,agflow : agent-based cross-enterprise workflow management system,"liangzhao zeng , boualem benatallah , phuong nguyen , anne h. h. ngu",very large data bases,2001
3840,1397,feedbackbypass : a new approach to interactive similarity query processing,"ilaria bartolini , paolo ciaccia , florian waas",very large data bases,2001
3841,1398,crawling the hidden web,"sriram raghavan , hector garcia-molina",very large data bases,2001
3842,1399,caching strategies for data-intensive web sites,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000
3843,1400,novel approaches in query processing for moving object trajectories,"dieter pfoser , christian s. jensen , yannis theodoridis",very large data bases,2000
3844,1401,approximate query translation across heterogeneous information sources,"kevin chen-chuan chang , hector garcia-molina",very large data bases,2000
3845,1402,the bt-tree : a branched and temporal access method,"linan jiang , betty salzberg , david b. lomet , manuel barrena garc &#237; a",very large data bases,2000
3846,1403,a prototype content-based retrieval system that uses virtual images to save space,"leonard brown , le gruenwald",very large data bases,2001
3847,1404,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,very large data bases,2001
3848,1405,estimating the selectivity of xml path expressions for internet scale applications,"ashraf aboulnaga , alaa r. alameldeen , jeffrey f. naughton",very large data bases,2001
3849,1406,indexing and querying xml data for regular path expressions,"quanzhong li , bongki moon",very large data bases,2001
3850,1407,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",very large data bases,2001
3851,1408,efficient index structures for string databases,"tamer kahveci , ambuj k. singh",very large data bases,2001
3852,1409,lineage tracing for general data warehouse transformations,"yingwei cui , jennifer widom",very large data bases,2001
3853,1410,a database index to large biological sequences,"ela hunt , malcolm p. atkinson , robert w. irving",very large data bases,2001
3854,1411,"declarative data cleaning : language , model , and algorithms","helena galhardas , daniela florescu , dennis shasha , eric simon , cristian-augustin saita",very large data bases,2001
3855,1412,a sequential pattern query language for supporting instant data mining for e-services,"reza sadri , carlo zaniolo , amir m. zarkesh , jafar adibi",very large data bases,2001
3856,1413,storage and retrieval of xml data using relational databases,"surajit chaudhuri , kyuseok shim",very large data bases,2001
3857,1414,potter 's wheel : an interactive data cleaning system,"vijayshankar raman , joseph m. hellerstein",very large data bases,2001
3858,1415,lopix : a system for xml data integration and manipulation,wolfgang may,very large data bases,2001
3859,1416,sit-in : a real-life spatio-temporal information system,"giuseppe sindoni , leonardo tininini , amedea ambrosetti , cristina bedeschi , stefano de francisci , orietta gargano , rossella molinaro , mario paolucci , paola patteri , pina ticca",very large data bases,2001
3860,1417,cache portal : technology for accelerating database-driven e-commerce web sites,"wen-syan li , k. sel &#231; uk candan , wang-pin hsiung , oliver po , divyakant agrawal , qiong luo , wei-kuang waine huang , yusuf akca , cemal yilmaz",very large data bases,2001
3861,1418,form-based proxy caching for database-backed web sites,"qiong luo , jeffrey f. naughton",very large data bases,2001
3862,1419,naos - efficient and modular reactive capabilities in an object-oriented database system,"christine collet , thierry coupaye , t. svensen",very large data bases,1994
3863,1420,relating distributed objects,"bruce e. martin , r. g. g. cattell",very large data bases,1994
3864,1421,hilbert r-tree : an improved r-tree using fractals,"ibrahim kamel , christos faloutsos",very large data bases,1994
3865,1422,an algebraic approach to rule analysis in expert database systems,"elena baralis , jennifer widom",very large data bases,1994
3866,1423,declustering databases on heterogeneous disk systems,"ling tony chen , doron rotem , sidhar seshadri",very large data bases,1995
3867,1424,improving performance in replicated databases through relaxed coherency,"rainer gallersd &#246; rfer , matthias nicola",very large data bases,1995
3868,1425,towards automated performance tuning for complex workloads,"kurt p. brown , manish mehta , michael j. carey , miron livny",very large data bases,1994
3869,1426,near neighbor search in large metric spaces,sergey brin,very large data bases,1995
3870,1427,the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",very large data bases,1994
3871,1428,2q : a low overhead high performance buffer management replacement algorithm,"theodore johnson , dennis shasha",very large data bases,1994
3872,1429,user interfaces ; who cares ?,stefano spaccapietra,very large data bases,1994
3873,1430,"composite events for active databases : semantics , contexts and detection","sharma chakravarthy , v. krishnaprasad , eman anwar , s.-k . kim",very large data bases,1994
3874,1431,pc database systems - present and future,philip a. bernstein,very large data bases,1994
3875,1432,dali : a high performance main memory storage manager,"h. v. jagadish , daniel f. lieuwen , rajeev rastogi , abraham silberschatz , s. sudarshan",very large data bases,1994
3876,1433,materialization : a powerful and ubiquitous abstraction pattern,"alain pirotte , esteban zim &#225; nyi , david massart , tatiana yakusheva",very large data bases,1994
3877,1434,scientific databases - state of the art and future directions,"maria zemankova , yannis e. ioannidis",very large data bases,1994
3878,1435,towards a cooperative transaction model - the cooperative activity model,"marek rusinkiewicz , wolfgang klas , thomas tesch , j &#252; rgen w &#228; sch , peter muth",very large data bases,1995
3879,1436,a product specification database for visual prototyping,"kazutoshi sumiya , kouichi yasutake , hirohiko tanaka , norio sanada , yoshihiko imai",very large data bases,1995
3880,1437,managing a db2 parallel edition database,gilles fecteau,very large data bases,1995
3881,1438,the fittest survives : an adaptive approach to query optimization,"hongjun lu , kian-lee tan , son dao",very large data bases,1995
3882,1439,similarity based retrieval of pictures using indices on spatial relationships,"a. prasad sistla , clement t. yu , chengwen liu , king liu",very large data bases,1995
3883,1440,generalized search trees for database systems,"joseph m. hellerstein , jeffrey f. naughton , avi pfeffer",very large data bases,1995
3884,1441,a scalable architecture for autonomous heterogeneous database interactions,"steven milliner , athman bouguettaya , mike p. papazoglou",very large data bases,1995
3885,1442,coloring away communication in parallel query optimization,"waqar hasan , rajeev motwani",very large data bases,1995
3886,1443,discovery of multiple-level association rules from large databases,"jiawei han , yongjian fu",very large data bases,1995
3887,1444,document management as a database problem,rudolf bayer,very large data bases,1995
3888,1445,bigsur : a system for the management of earth science data,"paul brown , michael stonebraker",very large data bases,1995
3889,1446,value-cognizant speculative concurrency control,"azer bestavros , spyridon braoudakis",very large data bases,1995
3890,1447,procedures in object-oriented query languages,"kazimierz subieta , yahiko kambayashi , jacek leszczylowski",very large data bases,1995
3891,1448,a non-uniform data fragmentation strategy for parallel main-menory database systems,"n. bassiliades , ioannis p. vlahavas",very large data bases,1995
3892,1449,"the clustra telecom database : high availability , high throughput , and real-time response","svein-olaf hvasshovd , &#216; ystein torbj &#248; rnsen , svein erik bratsberg , per holager",very large data bases,1995
3893,1450,benchmarking spatial join operations with spatial output,"erik g. hoel , hanan samet",very large data bases,1995
3894,1451,"fast similarity search in the presence of noise , scaling , and translation in time-series databases","rakesh agrawal , king-ip lin , harpreet s. sawhney , kyuseok shim",very large data bases,1995
3895,1452,the oracle warehouse,gary hallmark,very large data bases,1995
3896,1453,querying shapes of histories,"rakesh agrawal , giuseppe psaila , edward l. wimmers , mohamed za &#239; t",very large data bases,1995
3897,1454,a performance study of workfile disk management for concurrent mergesorts in a multiprocessor database system,"kun-lung wu , philip s. yu , jen-yao chung , james z. teng",very large data bases,1995
3898,1455,query processing in tertiary memory databases,sunita sarawagi,very large data bases,1995
3899,1456,a data transformation system for biological data sources,"peter buneman , susan b. davidson , kyle hart , g. christian overton , limsoon wong",very large data bases,1995
3900,1457,"db2 common server : technology , progress , & ; directions",bruce g. lindsay,very large data bases,1995
3901,1458,dynamic multi-resource load balancing in parallel database systems,"erhard rahm , robert marek",very large data bases,1995
3902,1459,index concurrency control in firm real-time database systems,"brajesh goyal , jayant r. haritsa , s. seshadri , v. srinivasan",very large data bases,1995
3903,1460,w3qs : a query system for the world-wide web,"david konopnicki , oded shmueli",very large data bases,1995
3904,1461,l/mrp : a buffer management strategy for interactive continuous data flows in a multimedia dbms,"frank moser , achim kraiss , wolfgang klas",very large data bases,1995
3905,1462,aggregate-query processing in data warehousing environments,"ashish gupta , venky harinarayan , dallan quass",very large data bases,1995
3906,1463,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,1995
3907,1464,db2 query parallelism : staging and implementation,yun wang,very large data bases,1995
3908,1465,duplicate removal in information system dissemination,"tak w. yan , hector garcia-molina",very large data bases,1995
3909,1466,eager aggregation and lazy aggregation,"weipeng p. yan , per - &#197; ke larson",very large data bases,1995
3910,1467,opossum : desk-top schema management through customizable visualization,"eben m. haber , yannis e. ioannidis , miron livny",very large data bases,1995
3911,1468,sampling-based estimation of the number of distinct values of an attribute,"peter j. haas , jeffrey f. naughton , s. seshadri , lynne stokes",very large data bases,1995
3912,1469,a practical and modular implementation of extended transaction models,"roger s. barga , calton pu",very large data bases,1995
3913,1470,os support for vldbs : unix enhancements for the teradata data base,"john catozzi , sorana rabinovici",very large data bases,1995
3914,1471,an efficient algorithm for mining association rules in large databases,"ashoka savasere , edward omiecinski , shamkant b. navathe",very large data bases,1995
3915,1472,managing intra-operator parallelism in parallel database systems,"manish mehta , david j. dewitt",very large data bases,1995
3916,1473,efficient incremental garbage collection for client-server object database systems,"laurent amsaleg , michael j. franklin , olivier gruber",very large data bases,1995
3917,1474,providing database migration tools - a practicioner 's approach,andreas meier,very large data bases,1995
3918,1475,a performance evaluation of oid mapping techniques,"andr &#233; eickler , carsten andreas gerlhof , donald kossmann",very large data bases,1995
3919,1476,using formal methods to reason about semantics-based decompositions of transactions,"paul ammann , sushil jajodia , indrakshi ray",very large data bases,1995
3920,1477,bypassing joins in disjunctive queries,"michael steinbrunn , klaus peithner , guido moerkotte , alfons kemper",very large data bases,1995
3921,1478,estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,"alberto belussi , christos faloutsos",very large data bases,1995
3922,1479,a cost model for clustered object-oriented databases,"georges gardarin , jean-robert gruser , zhao-hui tang",very large data bases,1995
3923,1480,oodb bulk loading revisited : the partitioned-list approach,"janet l. wiener , jeffrey f. naughton",very large data bases,1995
3924,1481,generalizing gloss to vector-space databases and broker hierarchies,"luis gravano , hector garcia-molina",very large data bases,1995
3925,1482,redo recovery after system crashes,"david b. lomet , mark r. tuttle",very large data bases,1995
3926,1483,performance of data-parallel spatial operations,"erik g. hoel , hanan samet",very large data bases,1994
3927,1484,a transaction replication scheme for a replicated database with node autonomy,"ada wai-chee fu , david wai-lok cheung",very large data bases,1994
3928,1485,memory-contention responsive hash joins,"diane l. davison , goetz graefe",very large data bases,1994
3929,1486,on index selection schemes for nested object hierarchies,"sudarshan s. chawathe , ming-syan chen , philip s. yu",very large data bases,1994
3930,1487,from nested-loop to join queries in oodb,"hennie j. steenhagen , peter m. g. apers , henk m. blanken , rolf a. de by",very large data bases,1994
3931,1488,versant replication : supporting fault-tolerant object databases,"yuh-ming shyy , h. stephen au-yeung , c. p. chou",international conference on management of data,1995
3932,1489,carnot and infosleuth : database technology and the world wide web,"d. woelk , b. bohrer , n. jacobs , k. ong , c. tomlinson , c. unnikrishnan",international conference on management of data,1995
3933,1490,parallel database systems 101,jim gray,international conference on management of data,1995
3934,1491,things every update replication customer should know ( abstract ),rob goldring,international conference on management of data,1995
3935,1492,high availability of commercial applications,kestutis ivinskis,international conference on management of data,1995
3936,1493,the data that you wo n't find in databases : tutorial panel on data exchange formats,"peter buneman , david maier",international conference on management of data,1995
3937,1494,directv and oracle rdb : the challenge of vldb transaction processing,william l. gettys,international conference on management of data,1995
3938,1495,enterprise transaction processing on windows nt,greg hope,international conference on management of data,1995
3939,1496,upsizing form file server to client server architectures,corporate the access team microsoft,international conference on management of data,1995
3940,1497,the lotus notes storage system,kenneth moore,international conference on management of data,1995
3941,1498,join queries with external text sources : execution and optimization techniques,"surajit chaudhuri , umeshwar dayal , tak w. yan",international conference on management of data,1995
3942,1499,"object-oriented , rapid application development in a pc database environment",corporate fox development team microsoft,international conference on management of data,1995
3943,1500,a database interface for file update,"serge abiteboul , sophie cluet , tova milo",international conference on management of data,1995
3944,1501,copy detection mechanisms for digital documents,"sergey brin , james davis , h &#233; ctor garc &#237; a-molina",international conference on management of data,1995
3945,1502,fault tolerant design of multimedia servers,"steven berson , leana golubchik , richard r. muntz",international conference on management of data,1995
3946,1503,an online video placement policy based on bandwidth to space ratio ( bsr ),"asit dan , dinkar sitaram",international conference on management of data,1995
3947,1504,the spiffi scalable video-on-demand system,"craig s. freedman , david j. dewitt",international conference on management of data,1995
3948,1505,efficient maintenance of materialized mediated views,"james j. lu , guido moerkotte , joachim schue , v. s. subrahmanian",international conference on management of data,1995
3949,1506,incremental maintenance of views with duplicates,"timothy griffin , leonid libkin",international conference on management of data,1995
3950,1507,view maintenance in a warehousing environment,"yue zhuge , h &#233; ctor garc &#237; a-molina , joachim hammer , jennifer widom",international conference on management of data,1995
3951,1508,hypergraph based reorderings of outer join queries with complex predicates,"gautam bhargava , piyush goel , bala iyer",international conference on management of data,1995
3952,1509,reducing multidatabase query response time by tree balancing,"weimin du , ming-chien shan , umeshwar dayal",international conference on management of data,1995
3953,1510,dynamic resource brokering for multi-user query execution,"diane l. davison , goetz graefe",international conference on management of data,1995
3954,1511,temporal conditions and integrity constraints in active database systems,"a. prasad sistla , ouri wolfson",international conference on management of data,1995
3955,1512,semantic assumptions and query evaluation in temporal databases,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",international conference on management of data,1995
3956,1513,applying update streams in a soft real-time database system,"b. adelberg , h. garcia-molina , b. kao",international conference on management of data,1995
3957,1514,balancing histogram optimality and practicality for query result size estimation,"yannis e. ioannidis , viswanath poosala",international conference on management of data,1995
3958,1515,enhancing database correctness : a statistical approach,"wen-chi hou , zhongyang zhang",international conference on management of data,1995
3959,1516,adapting materialized views after redefinitions,"ashish gupta , inderpal s. mumick , kenneth a. ross",international conference on management of data,1995
3960,1517,broadcast disks : data management for asymmetric communication environments,"swarup acharya , rafael alonso , michael franklin , stanley zdonik",international conference on management of data,1995
3961,1518,implementing crash recovery in quickstore : a performance study,"seth j. white , david j. dewitt",international conference on management of data,1995
3962,1519,an effective hash-based algorithm for mining association rules,"jong soo park , ming-syan chen , philip s. yu",international conference on management of data,1995
3963,1520,"information translation , mediation , and mosaic-based browsing in the tsimmis system","joachim hammer , h &#233; ctor garc &#237; a-molina , kelly ireland , yannis papakonstantinou , jeffrey ullman , jennifer widom",international conference on management of data,1995
3964,1521,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",international conference on management of data,1995
3965,1522,paradise : a database system for gis applications,corporate the paradise team,international conference on management of data,1995
3966,1523,shore : combining the best features of oodbms and file systems,corporate the shore team,international conference on management of data,1995
3967,1524,design and implementation of advanced knowledge processing in the kbms krisys,"j. thomas , s. de &#223; loch , n. mattos",international conference on management of data,1995
3968,1525,the samos active dbms prototype,"stella gatziu , andreas geppert , klaus r. dittrich",international conference on management of data,1995
3969,1526,efendi : federated database system of cadlab,"e. radeke , r. b &#246; ttger , b. burkert , y. engel , g. kachel , s. kolmschlag , d. nolte",international conference on management of data,1995
3970,1527,visdb : a system for visualizing large databases,"daniel a. keim , hans-peter kriegel",international conference on management of data,1995
3971,1528,the query by image content ( qbic ) system,"jonathan ashley , myron flickner , james hafner , denis lee , wayne niblack , dragutin petkovic",international conference on management of data,1995
3972,1529,the reach active oodbms,"a. p. buchmann , a. deutsch , j. zimmermann , m. higa",international conference on management of data,1995
3973,1530,qbi : query by icons,"antonio massari , stefano pavani , lorenzo saladini , panos k. chrysanthis",international conference on management of data,1995
3974,1531,infoharness : a system for search and retrieval of heterogeneous information,"leon shklar , amit sheth , vipul kashyap , satish thatte",international conference on management of data,1995
3975,1532,tutorial on storage technology : raid and beyond,garth a. gibson,international conference on management of data,1995
3976,1533,datamine-interactive rule discovery system,"t. imielinski , a. virmani",international conference on management of data,1995
3977,1534,the algres testbed of chimera : an active object-oriented database system,"stefano ceri , piero fraternali , stefano paraboschi , giuseppe psaila",international conference on management of data,1995
3978,1535,the naos system,"c. collet , t. coupaye",international conference on management of data,1995
3979,1536,an overview of the emerging third-generation sql standard,"jim melton , nelson mendoca mattos",international conference on management of data,1995
3980,1537,objects and sql ( panel session ) : strange relations ?,donald r. deutsch,international conference on management of data,1995
3981,1538,integration approaches for cim,moira c. norrie,international conference on management of data,1995
3982,1539,"workflow automation : applications , technology and research",amit sheth,international conference on management of data,1995
3983,1540,informix online xps,bob gerber,international conference on management of data,1995
3984,1541,an overview of db2 parallel edition,"chaitanya baru , gilles fecteau",international conference on management of data,1995
3985,1542,indexing multimedia databases,christos faloutsos,international conference on management of data,1995
3986,1543,order-of-magnitude advantage on tpc-c through massive parallelism,charles levine,international conference on management of data,1995
3987,1544,cover your assets,michael a. olson,international conference on management of data,1995
3988,1545,leveraging the information asset,janet perna,international conference on management of data,1995
3989,1546,enterprise objects framework : a second generation object-relational enabler,charly kleissner,international conference on management of data,1995
3990,1547,use of a component architecture in integrating relational and non-relational,robert atkinson,international conference on management of data,1995
3991,1548,data extraction and transformation for the data warehouse,case squire,international conference on management of data,1995
3992,1549,research and products-are they relevant to each other ? ( panel session ),herb edelstein,international conference on management of data,1995
3993,1550,one size fits all database architectures do not work for dss,clark d. french,international conference on management of data,1995
3994,1551,real world requirements for decision support-implications for rdbms,sanju k. bansal,international conference on management of data,1995
3995,1552,data management research at the mitre corporation,"arnon rosenthal , len seligman , catherine mccollum , barbara blaustein , bhavani thuraisingham , edward lafferty",acm sigmod record,1995
3996,1553,"turmoil at nasa , and numerous funding announcements",xiaolei qian,acm sigmod record,1995
3997,1554,information finding in a digital library : the stanford perspective,"tak w. yan , h &#233; ctor garc &#237; a-molina",acm sigmod record,1995
3998,1555,florida international university high performance database research center,"naphtali rishe , wei sun , david barton , yi deng , cyril orji , michael alexopoulos , leonardo loureiro , carlos ordonez , mario sanchez , artyom shaposhnikov",acm sigmod record,1995
3999,1556,an execution model for limited ambiguity rules and its application to derived data update,"i.-min a. chen , richard hull , dennis mcleod",acm transactions on database systems ( tods ),1995
4000,1557,a structured approach for the definition of the semantics of active databases,"piero fraternali , letizia tanca",acm transactions on database systems ( tods ),1995
4001,1558,why decision support fails and how to fix it,"ralph kimball , kevin strehlo",acm sigmod record,1995
4002,1559,condition handling in sql persistent stored modules,jeff richey,acm sigmod record,1995
4003,1560,an aspect of query optimization in multidatabase systems,"chiang lee , chia-jung chen , hongjun lu",acm sigmod record,1995
4004,1561,an introduction to remy 's fast polymorphic record projection,limsoon wong,acm sigmod record,1995
4005,1562,mapping extended entity relationship model to object modeling technique,joseph fong,acm sigmod record,1995
4006,1563,normalization in oodb design,byung s. lee,acm sigmod record,1995
4007,1564,addressing techniques used in database object managers o2 and orion,"andr &#233; gamache , nadjiba sahraoui",acm sigmod record,1995
4008,1565,metu interoperable database system,"a. dogac , c. dengi , e. kilic , g. ozhan , f. ozcan , s. nural , c. evrendilek , u. halici , b. arpinar , p. koksal , n. kesim , s. mancuhan",acm sigmod record,1995
4009,1566,on the issue of valid time ( s ) in temporal databases,"stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos",acm sigmod record,1995
4010,1567,a framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,"evaggelia pitoura , bharat bhargava",acm sigmod record,1995
4011,1568,transaction chopping : algorithms and performance studies,"dennis shasha , francois llirbat , eric simon , patrick valduriez",acm transactions on database systems ( tods ),1995
4012,1569,containment of conjunctive queries : beyond relations as sets,"yannis e. ioannidis , raghu ramakrishnan",acm transactions on database systems ( tods ),1995
4013,1570,query evaluation in deductive databases with alternating fixpoint semantics,weidong chen,acm transactions on database systems ( tods ),1995
4014,1571,fast algorithms for universal quantification in large databases,"goetz graefe , richard l. cole",acm transactions on database systems ( tods ),1995
4015,1572,design and user testing of a multi-paradigm query interface to an object-oriented database,"dac khoa doan , norman w. paton , alistair kilgour",acm sigmod record,1995
4016,1573,multi-table joins through bitmapped join indices,"patrick o'neil , goetz graefe",acm sigmod record,1995
4017,1574,optimizing jan jannink 's implementation of b + - tree deletion,"r. maelbrancke , h. olivi &#233;",acm sigmod record,1995
4018,1575,response to a close look at the ifo data model,"serge abiteboul , richard hull",acm sigmod record,1995
4019,1576,information systems research at rwth aachen,matthias jarke,acm sigmod record,1995
4020,1577,acm multimedia '94 conference workshop on multimedia database management systems,"bruce berra , kingsley nwosu , bhavani thuraisingham",acm sigmod record,1995
4021,1578,an annotated bibliography on active databases ( short version ),"ulrike jaeger , johann christoph freytag",acm sigmod record,1995
4022,1579,an annotated bibliography of benchmarks for object databases,akmal b. chaudhri,acm sigmod record,1995
4023,1580,efficient checking of temporal integrity constraints using bounded history encoding,jan chomicki,acm transactions on database systems ( tods ),1995
4024,1581,incremental computation of nested relational query expressions,"lars baekgaard , leo mark",acm transactions on database systems ( tods ),1995
4025,1582,a comparison of three user interfaces to relational microcomputer data bases,"carl medsker , margaret christensen , il-yeol song",acm sigmod record,1995
4026,1583,the database group at university of hagen,"gunter schlageter , thomas berkel , eberhard heuel , silke mittrach , andreas scherer , wolfgang wilkes",acm sigmod record,1995
4027,1584,a general solution of the n-dimensional b-tree problem,michael freeston,international conference on management of data,1995
4028,1585,topological relations in the world of minimum bounding rectangles : a study with r-trees,"dimitris papadias , timos sellis , yannis theodoridis , max j. egenhofer",international conference on management of data,1995
4029,1586,adaptive parallel aggregation algorithms,"ambuj shatdal , jeffrey f. naughton",international conference on management of data,1995
4030,1587,parallel evaluation of multi-join queries,"annita n. wilschut , jan flokstra , peter m. g. apers",international conference on management of data,1995
4031,1588,the merge/purge problem for large databases,"mauricio a. hern &#225; ndez , salvatore j. stolfo",international conference on management of data,1995
4032,1589,oodb indexing by class-division,"sridhar ramaswamy , paris c. kanellakis",international conference on management of data,1995
4033,1590,the handwritten trie : indexing electronic ink,"walid aref , daniel barbar &#225; , padmavathi vallabhaneni",international conference on management of data,1995
4034,1591,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","christos faloutsos , king-ip lin",international conference on management of data,1995
4035,1592,the new middleware,rich finkelstein,acm sigmod record,1995
4036,1593,a critique of ansi sql isolation levels,"hal berenson , phil bernstein , jim gray , jim melton , elizabeth o'neil , patrick o'neil",international conference on management of data,1995
4037,1594,recovery protocols for shared memory database systems,"lory d. molesky , krithi ramamritham",international conference on management of data,1995
4038,1595,efficient optimistic concurrency control using loosely synchronized clocks,"atul adya , robert gruber , barbara liskov , umesh maheshwari",international conference on management of data,1995
4039,1596,the lyric language : querying constraint objects,"alexander brodsky , yoram kornatzky",international conference on management of data,1995
4040,1597,towards an effective calculus for object query languages,"leonidas fegaras , david maier",international conference on management of data,1995
4041,1598,ofl : a functional execution model for object query languages,"georges gardarin , fernando machuca , philippe pucheral",international conference on management of data,1995
4042,1599,nearest neighbor queries,"nick roussopoulos , stephen kelley , fr &#233; d &#233; ric vincent",international conference on management of data,1995
4043,1600,temporal database system implementations,michael h. b &#246; hlen,acm sigmod record,1995
4044,1601,report on the 1995 international workshop on temporal databases,"arie segev , christian s. jensen , richard thomas snodgrass",acm sigmod record,1995
4045,1602,sql/cli-a new binding style for sql,"murali venkatrao , michael pizzo",acm sigmod record,1995
4046,1603,parallelism and its price : a case study of nonstop sql/mp,"susanne englert , ray glasstone , waqar hasan",acm sigmod record,1995
4047,1604,data and knowledge base research at hong kong university of science and technology,"p. drew , b. hamidzadeh , k. karlapalem , a. kean , d. lee , q. li , f. lochovsky , c. d. shum , b. wuthrich",acm sigmod record,1995
4048,1605,the database group at national technical university of athens ( ntua ),corporate national technical univ. of athens,acm sigmod record,1995
4049,1606,"replication : db2 , oracle , or sybase ?",doug stacey,acm sigmod record,1995
4050,1607,"opportunities at arpa , nsf , and elsewhere",xiaolei qian,acm sigmod record,1995
4051,1608,mobile computing and databases : anything new ?,"margaret h. dunham , abdelsalam helal",acm sigmod record,1995
4052,1609,space optimization in deductive databases,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",acm transactions on database systems ( tods ),1995
4053,1610,wireless client/server computing for personal information services and applications,"ahmed elmagarmid , jin jing , tetsuya furukawa",acm sigmod record,1995
4054,1611,a research status report on adaptation for mobile data access,"brian d. noble , m. satyanarayanan",acm sigmod record,1995
4055,1612,managing video data in a mobile environment,"rafael alonso , yuh-lin chang , liviu iftode , v. s. mani",acm sigmod record,1995
4056,1613,view maintenance in mobile computing,"ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj",acm sigmod record,1995
4057,1614,an annotated bibliography on real-time database systems,&#214; zg &#252; r ulusoy,acm sigmod record,1995
