id,title,authors,venue,year
11837,on extending the functions of a relationl database system,"r hasiiin , r lorie","sigmod international conference on management of data , acm , & hellip ; ,",
11838,computer technology and the database user,tc chen,"vldb surveys ,",
11839,efficient access of compressed data,"sj eggers , a shoshani","6 . international conference on very large data bases ,",1980.0
11840,peer-serv : a framework of web services in peer-to-peer environment,"q wang , y yuan , j zhou , a zhou",,
11841,computing capabilities of mediators extended version . http : www-db,"r yerneni , c li , h garcia-molina , j ullman",stanford . edu pubpapersmedtemp .,
11842,focused crawling using context graphs,"m diligenti , f coetzee , s lawrence , cl giles , m","vldb ,",2000.0
11843,visual web information extraction with lixto,"g gottlob , r baumgartner , s flesca","proc . vldb ,",
11844,aformalism for extended transaction models,pkck ramamritam,"proc . of 17th vldb conference ,",
11845,algorithms for mining distance-based outliers in large database,"k edwin , r ng","new york : in proc . of the vldb conference ,",
11846,"scalable feature selection , classification and signature generation for organizing large text","s chakrabarti , b dom , r agrawal , p raghavan","the vldb journal the international journal on very large & hellip ; ,",1998.0
11847,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2002.0
11848,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim","the vldb journal the international journal on very large & hellip ; ,",2001.0
11849,progressive merge join : a generic and non-blocking sort-based join algorithm,"jp dittrich , b seeger , ds taylor , p widmayer","vldb ,",2002.0
11850,w. huang . minimal probing : supportingexpensive predicates for top-k queries,k changands,"proceedings of acm sigmod ,",
11851,ode as an active database : constraints and triggers,"nh gehani , hv jagadish","vldb ,",1991.0
11852,on using prolog to implement object-oriented databases,"nw paton , s leishman , sm embury , pmd gray","information and software technology ,",1993.0
11853,xml schema,"ce campbell , j melton","acm sigmod record ,",2003.0
11854,infomaster-an information integration tool,"om duschka , mr genesereth",,
11855,xsb as an efficient deductive database system,"k sagonas , t swift , ds warren","acm sigmod symposium on management of data ,",
11856,composite object support in an object-oriented database system,"w kim871 kim , j banejee , h chou , j garza , d woelk","proc . acm , oopsla , october ,",
11857,broadcast disks : data management for asymmetric communications environment . acm sigmod int,"s acharya , r alonso , mj franklin , s zdonik","conference on management of data ( sigmod 95 ) , san jose , ca ,",
11858,a language for manipulating arrays,"ap marathe , k salem","proceedings of the international conference on very large & hellip ; ,",1997.0
11859,integrating object-oriented data modeling with a rule-based programming paradigm,"f cacace , s ceri , s crespi-reghizzi , l tanca , r",,
11860,query evaluation and optimization in deductive and object-oriented spatial databases,"w lu , j han","information and software technology ,",1995.0
11861,treadmarks : shared memory computing on networks of workstations,"p keleher , al cox , s dwarkadas , w zwaenepoel","ieee computer ,",
11862,effects of temporal perspective on the attribution process,"dt miller , ca porter","journal of personality and social psychology ,",1980.0
11863,approximate join processing over data streams,"a das , j gehrke , m riedewald",,
11864,deductive database languages : problems and solutions,m liu,"acm computing surveys ,",1999.0
11865,eroc : a toolkit for building neato query optimizers,"wj mckenna , l burger , c hoang , m truong","proceedings of the international conference on very large & hellip ; ,",1996.0
11866,client-server paradise,jdw david,"proceedings of the 20th vldb conference ,",
11867,efficiently supporting procedures in relational database systems,tk sellis,,
11868,recovering informationfrom summary data,"c faloutsos , hv jagadish , nd sidiropoulos",,
11869,a scalable continuous query system for internet databases,"j chen , tf dj , y wang",,2000.0
11870,addendum to '' automatic generation of procedure rules for integrity maintenance,"s ceri , p fraternali , s paraboschi , l tanca","acm transactions on database systems ( tods ) ,",
11871,improving main-memory index performance with partial key information,"p bohannon , p mcilroy , r rastogi","proceedings of the 2001 sigmod conference , may ,",
11872,discovering strong skyline points in high dimensional spaces,"z zhang , x guo , h lu , akh tung , n wang","proceedings of the 14th acm international conference on & hellip ; ,",2005.0
11873,metu interoperable database system [ j ],a dodacâ ? ¦,"sigmod record ,",
11874,dynamic load balancing in hierarchical parallel database systems,"l bouganim , d florescu , p valduriez","rapport de recherche-institut national de recherche en & hellip ; ,",1996.0
11875,algorithms for querying by spatial structure,"nm dimitris papadias , v delis",,
11876,"of crawlers , portals . mice and men : is there more to mining the web ?","mn garofalakis , s ramaswamy , r rastogi , k shim","sigmod record ,",1999.0
11877,distributed database technology - a survey,ra davenport,"computer networks ,",
11878,ensuring consistency in multidatabases by preserving two-level serializability,"s mehrotra , r rastogi , hf korth , a silberschatz","acm transactions on database systems ,",1998.0
11879,data mining applications in bt,"rj shortland , rt scarfe","bt technology journal ,",1994.0
11880,hypertext databases and data mining,s chakrabarti,,
11881,exchanging intensional xml documents,"t milo , s abiteboul , b amann , o benjelloun , fd","proc . of acm sigmod ,",
11882,availability in partitioned replicated databases,"a el abbadi , s toueg",,
11883,towards an inductive design of distributed object oriented databases,"fa baiao , m mattoso , g zaverucha",,
11884,research directions,"w kim , j garza , a keskin",,1995.0
11885,sequence query processing,"p seshadri , m livny , r ramakrishnan","proc . of the 1994 acm sigmod intl. conf . on management of & hellip ; ,",1994.0
11886,optimizing recursive queries in sql,c ordonez,"proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
11887,integrity constraints in multiversion databases,"a doucet , s gancarski , g jomier , s monties","lecture notes in computer science ,",1996.0
11888,a practical and modular method to implement extended transaction models . 21 stvldb,"r barga , c pu","zurich , switzerland ,",
11889,the design of the triton nested relational database system,"tm harvey , cw schnepf , ma roth","sigmod record ,",1991.0
11890,an annotation management system for relational databases,"d bhagwat , l chiticariu , wc tan , g vijayvargiya","proceedings of the international conference on very large & hellip ; ,",2004.0
11891,distributing a search tree among a growing number of processors . to app . at acm-sigmod int . conf,"b kroll , p widmayer","on management of data ,",
11892,"standards in practice , grades 6-8",jd wilhelm,,
11893,a layered architecture for querying dynamic web content,"h davulcu , j freire","sigmod conference ,",1999.0
11894,guest editorial,kn ngan,ieee trans . circuits syst . video,
11895,communication in parallel systems,"fm auf der heide , c scheideler",,
11896,query optimization in the presence of top-k predicates,"lp mahalingam , ks candan",,
11897,lazy query evaluation for active xml,"s abiteboul , o benjelloun , b cautis , i manolescu ,","proc . of acm sigmod ,",2004.0
11898,file servers for network-based distributed systems,l svobodova,"acm computing surveys ( csur ) ,",1984.0
11899,telegraphcq : continuous dataflow processing for an uncertain world,"s chandrasekaran , o cooper , a deshpande , mj",,
11900,"monitoring streamsâ ?? a new class of data management applications , brown computer science technical",d carneyâ ? ¦,at http://www . cs . brown . edu/research/aurora / aurora tr .,
11901,desktop experiment management,"yimle haber , rmotj wiener",,
11902,p-grid : a self-organizing access structure for p2p-informationsystems,x zhang,,
11903,decentralized incremental maintenance of multi-view data warehouses,"i stanoi , d agrawal , a el abbadi",,1999.0
11904,semantic data caching and replacement vldb,"s dar , mj franklin , b jonsson , d srivastava , m tan",,1996.0
11905,"h.-p. , kriegel , r. schneuder , and b. seeger , â ?? multi-step processing of spatial joins , â ??",t brinkhoff,proc . intâ ?? l conf on management of,
11906,an or-dbms with enhanced data types,"p seshadri , mp predator","acm sigmod conf. , tucson , arizona ,",
11907,human factors and the design of user interface management systems : easie as a case study,a maclean,"information and software technology ,",1987.0
11908,discovering all most specific sentences,"d gunopulos , r khardon , h mannila , s saluja , h","acm transactions on database systems ,",2003.0
11909,author index with titles,"r adhikari , g gonzalez , m landry , k ait moussa , g","class . quantum grav ,",2003.0
11910,a conceptual architecture for semantic web enabled web services sigmod record,"c bussler , d fensel , a maedche",special issue semantic web and databases,
11911,evaluation of main memory join algorithms for joins with set comparison predicates,"s helmer , g moerkotte","technical report 13/1996 , university of mannheim , october",
11912,mining associations between sets of items in massive databases,"ra as951 , t imielinski , a swami",proc . of the acm sigmod,
11913,an introduction to electronic commerce,"sge garrett , pj skevington","bt technology journal ,",1999.0
11914,data page layouts for relational databases on deep memory hierarchies,"a ailamaki , dj dewitt , md hill","the vldb journal the international journal on very large & hellip ; ,",2002.0
11915,an overiview of vhdl language and technology,m shahdad,"proceedings of the 23rd design automation conference ,",
11916,implementing the tate pairing,"sd galbraith , k harrison , d soldera","lecture notes in computer science ,",2002.0
11917,stonebraker . m. performance analysis of a relational database system,p hawthorn,proceedings acm,
11918,randomized algorithms for optimizing large join queries,"ye ioannidis , yc kang",,1990.0
11919,"fine-grained sharing in a page server oodbms , '' acm sigmod intl","m carey , mj franklin , m zaharioudakis","conf . on management of data , minneapolis , mi , may ,",
11920,on testing satisfiability of tree pattern queries,"lvs lakshmanan , g ramesh","proceedings of the international conference on very large & hellip ; ,",2004.0
11921,deadlock detection in multidatabase systems : a performance analysis,"r baldoni , s salza",,
11922,foundations of automated database tuning,"s chaudhuri , g weikum","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
11923,duplicate removal in information system dissemination,"tw yan , h garcia-molina","proceedings of the 21th international conference on very & hellip ; ,",1995.0
11924,monitoring streams-a new class of data management applications,"s zdonik , u cetintemel , m cherniack , c convey , s","vldb conference ,",
11925,top-k selection queries over relational databases : mapping strategies and performance evaluation,"n bruno , s chaudhuri , l gravano","acm transactions on database systems ,",2002.0
11926,an information security handbook,jmd hunter,,2001.0
11927,the evolution of the web and implications for an incremental crawler . 26th intl,"j cho , h garcia-molina","conf . on very large data bases ,",
11928,"the datablitzâ ? cents main-memory storage manager : architecture , performance , and experience * jerry d.","r rastogi , a silberschatz , s sudarshan , b sayrs",,
11929,towards service-oriented networked embedded computing,"j liu , f zhao",,
11930,resource management in networked multimedia systems,"r steinmetz , k nahrstedt","ieee computer ,",
11931,optimizing sql queries having aggregates,gt bultzingsloewen,"& hellip ; of the 13th international conference on vldb , p. m , stocker & hellip ; ,",
11932,carnot and infosleuthâ ?? database technology and the www,"n jacobs , r shea","acm sigmod int . conf . management of data ,",
11933,d-cape : distributed and self-tuned continuous query processing,"tm sutherland , b liu , m jbantova , ea rundensteiner","proceedings of the 14th acm international conference on & hellip ; ,",2005.0
11934,onan algebra for historical relational databases : two views,"j clifford , au tansel",proceedings of acm sigmod,
11935,relational queries in a domain based dbms,"m missikov , m scholl","acm sigmod int . conf . on management of data ,",
11936,integration of electronic tickets and personal guide system for public transport using mobile,"k goto , y kambayashi",,
11937,cost-based optimization of decision support queries using transient views,"sn subramanian , s venkataraman","sigmod conference ,",1998.0
11938,indexing the distance : an efficient method to knn processing,"bc ooi , c yu , kl tan , hv jagadish","proc of the 27th vldb conf . rome , italy : morgan kaufmann ,",
11939,", joseph m. hellerstein , vijayshankar raman : continuously adaptive continuous queries over streams",s madden,"proceedings of the 2002 acm sigmod madison , wisconsin , usa , & hellip ; ,",
11940,adaptive selectivity estimation using query feedback,"cm chen , n roussopoulos","sigmod conference ,",1994.0
11941,features of the orion object-oriented database system,"w kim , n ballou , ht chou , jf garza , d woelk","acm press frontier series ,",1989.0
11942,distributed multimedia database systems supported by mpeg-7 and mpeg-21,h kosch,,2004.0
11943,optimizing view queries in rolex to support navigable tree results,"p bohannon , h korth , pps narayan , s ganguly , p","vldb conference ,",
11944,answering queries with useful bindings,"c li , e chang","acm transactions on database systems ,",2001.0
11945,workload compression,"s chaudhuri , a gupta , v narasayya","proceedings of acm sigmod ,",
11946,diagrams in an elementary mathematical data model . advances in databases and information systems,c mancaå ?,"proc . of the 6th east-european conference adbis ,",
11947,dbis-toolkit : adaptive middleware for large scale data delivery,m altinelâ ? ¦,& hellip ; of the 1999 international conference on management of data,
11948,personal information management with semex,"y cai , xl dong , a halevy , jm liu , j madhavan","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
11949,a top-down approach for two level serializability,"m ouzzani , ma atroun , nl belkhodja","proceedings of the 20th international conference on very & hellip ; ,",1994.0
11950,a hypertext query language for images,l yang,"sigmod record ,",1994.0
11951,"counting , enumerating , and sampling of execution plans in a cost-based query optimizer","f waas , c galindo-legaria","sigmod conference ,",2000.0
11952,"data management : lasting impact of the wild , wild , web",rm meseck,"sigmod conference ,",2001.0
11953,data manipulation in heterogeneous databases,"a segev , a chatterjee",sigmod,
11954,complexity of answering queries using materialized views,s abiteboul,,
11955,beyond document similarity : understanding value-based search and browsing technologies,"sigmod record , 2000","sigmod record ,",2000.0
11956,optimal histograms with quality guarantees,"smvpk sevcik , hv jagadish , n koudas , t suel","proc . of acm sigmod conf ,",
11957,"of a highly available scalable and distributed data structure lh * g , âº master 's thesis",r lindberg,"lith-ida-ex-97 / 65 , univ. of linkoping ,",
11958,a wavelet-based clustering approach for spatial data in very large databases the vldb journal,"f sheikholeslami , s chatterjee , az wavecluster",,
11959,archiving tng data,f pasian,"astronomical data analysis software and systems v ,",1996.0
11960,high dimensional indexing structures database support for next decade 's applications,"s berchtold , d keim","proc . acm sigmod , page ,",
11961,the wasa approach to workflow management for scientij,"g vossen , m weske","applications . in : a. dogac , l. kahnichenko , mt zsu , a. sheth",
11962,"cure : an efficient clustering algorithm for large databases , acm-sigmod int . conf","s guha , r rastogi , k shim","management of data ( sigmodâ ?? 98 ) ,",
11963,data management for user proles in wireless communications systems,"j jannink , d lam , n shivakumar , j widom , dc cox",,
11964,vqbd : exploring semistructured data,"ss chawathe , t baby , j yeo",,
11965,watermarking relational databases,"r sion , m atallah , s prabhakarl",i ndiana : the center for education and research in information,
11966,agora : living with xml and relational ( system demonstration ),"i manolescu , d florescu , d kossmann , d olteanu , f","proc . of the vldb conf ,",
11967,fast time sequence indexing for arbitrary lp norms,"c faloutsos , b yi","proceedings of the 26th international conference on very & hellip ; ,",2000.0
11968,optimization of large join queries,asa gupta,"proc . acm sigmod int &#39; l conf . management of data ,",
11969,fundamentals of data warehouses : 2 ndrevised and extended edition,v hoffner,"acm sigmod record ,",2003.0
11970,"papakonstantinou , and vs subrahmanian . query caching and optimization in distributed mediator","sa acps , ks candan",proceedings of the acm sigmod international conference on,
11971,static analysis techniques for predicting the behavior of active database rules â ??,"jm hellerstein , j widom","acm transactions on database systems ,",1995.0
11972,debugging applications,j robbins,,2000.0
11973,conferencing on the internet,"pj cordell , jm courtenay , s rudkin","bt technology journal ,",1997.0
11974,"answering queries using views : a survey , 2000",ay levy,,
11975,an introduction to muhisensor data fusion [ j ],dl hall,"proceedings of the ieee ,",
11976,the asilomar report on database [ j ],"p bernstein , m brodie , s ceriâ ? ¦","acm sigmod record ,",
11977,a transaction model for mobile and active database systems,o zukunft,"proceedings of the 23rd seminar on current trends in theory & hellip ; ,",1996.0
11978,dbcache : middle-tier database caching for highly scalable e-business architectures,"c bornovd , m altinel , s krishnamurthy , c mohan , h","proceedings of acm sigmod , san diego ,",
11979,matter : providing cost information for diverse data sources in a federated system,"m tork roth , f ozcan , l haas","tech . report ibm rj # 10141 , feb. .",
11980,"walking > walking-in-place > flying , in virtual environments","m usoh , k arthur , mc whitton , r bastos , a steed , m",,
11981,towards on-line analytical mining in lare database sysytems [ c ],j han,"acm-sigmod ,",
11982,generalized substring selectivity estimation,"z chen , f korn , n koudas , s muthukrishnan",,
11983,efficient snapshot differential algorithms for data warehousing,"h garcia-molina , wj labio",,1996.0
11984,special issue on information visualization,"t catarci , if cruz","acm sigmod record ,",
11985,materialized view selection and maintenance using multi-query optimization,"h mistry , p roy , s sudarshan , k ramamritham","sigmod conference ,",2001.0
11986,chorochronos a research network for spatiotemporal database systems,t sellisâ ? ¦,"sigmod record , new york ,",
11987,a transformational grammar-based query processor for access control in a planning system,"rh bonczek , ji cash , ab whinston","acm transactions on database systems ,",1977.0
11988,an algebraic model of subtypes in object-oriented languages ( draft ),"kb bruce , p wegner","acm sigplan notices ,",1986.0
11989,"amodel forhierarchical memory , ''","a aggarwal , b alpern , ak chandra , m snir","proc . 19th acm stoc ,",
11990,dataguides : enabling query formulation and optimization in semistructured databases,"r goldman , j widom","vldb ,",1997.0
11991,schema matching as query discovery,"rj miller , lm haas , m hernandez","proceedings of the 26th international conference on very & hellip ; ,",
11992,xsb as an efficient deductive database engine,"kst swift , ds warren",,1994.0
11993,implementation techniquesfor main memory database systems,"d dewitt , r katz , f olken , l shapiro , mr","proceedings of the acm sigmod international conference on & hellip ; ,",
11994,disjunctive datalog,"t eiter , g gottlob , h mannila","acm transactions on database systems ,",1997.0
11995,editorial,rr knight,"bt technology journal ,",1998.0
11996,guest editorial,gh rassool,"journal of advanced nursing ,",2000.0
11997,foreword,i friedman,"geochimica et cosmochimica acta ,",1958.0
11998,mining surprising patterns using temporal,"s chakrabarti , s sarawagi , b dom",,
11999,data mining : concepts and techniques by jiawei han and micheline kamber,"f berzal , n matãn","acm sigmod record ,",2002.0
12000,uxquery : building updatable xml views over relational databases,"v braganholo , s davidson , ca heuser",,
12001,a functional model for macro-databases,"m rafanelli , fl ricci","sigmod record ,",1991.0
12002,predictive dynamic load balancing of parallel and distributed rule and query processing,"hm dewan , sj stolfo , m hernandez , jj hwang","sigmod conference ,",1994.0
12003,relational databases for querying xml documents : limitations and opportunities,"j shanmugasuudaram , k tufte , c zhang , g he , dj","vldb &#39; 99 , proceedings of 25th international conference on & hellip ; ,",
12004,dependency constraints and normal forms for object-oriented schemata,"z tari , j stokes , s spaccapietra","acm trans . on database systems ,",
12005,fidc : a fair mac protocols for ad hoc wireless networks,"t you , h hassanein , ch yeh",,
12006,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap .,"yk lee , ky whang , ys moon , iy song","vldb ,",2002.0
12007,replication server : a component of sybase system 10,"n monserrat , t palanca , m deppe , b hartman","technical document , sybase inc. , april ,",
12008,efficient processing of joins on set-valued attributes,n mamoulis,"sigmod conference ,",2003.0
12009,birch : an efficient data clustering method for very large,"t zhang , r ramakrishnan , m livny",proceedings of acm sigmod international conference,
12010,database design for incomplete relations,"m levene , g loizou","acm transactions on database systems ,",1999.0
12011,implementation and evaluation of ext3ns multimedia file system,"bs ahn , sh sohn , cy kim , gi cha , yc baek , si jung ,","proceedings of the 12th annual acm international conference & hellip ; ,",2004.0
12012,on optimistic methods for concurrency control,ht kung,"acm transactions on database systems ,",1981.0
12013,"report on the foci international workshop on recent conditions in the beringsea , noaa/pmel ,",sa macklin,,1999.0
12014,cluster analysis for gene expression data : a survey,"d jiang , c tang , a zhang","ieee transactions on knowledge and data engineering ,",2004.0
12015,flexible and scalable digital library search,ma windhouwer,,2001.0
12016,storage and retrieval of xml data using relational db,"s chandhuri , k shim",proceedings of the international vldb,
12017,wrapping web data into xml,"w hun , d buttler , c pu","sigmod record ,",2001.0
12018,"rjb jr. , and r. agrawal . privacy preserving indexing of documents on the network",m bawa,,2003.0
12019,emerging data management systems : close-up and personal,y ioannidis,"proceedings of the 14th acm international conference on & hellip ; ,",2005.0
12020,eager aggregation and lazy aggregation,"w peng , l per-ake","proc of the 21st int &#39; l conf on very large data bases . san & hellip ; ,",
12021,groupwise processing of relational queries,"k ross , d chatziantoniou","proceedings of the 23rd vldb conference ,",
12022,a recursive algebra and query optimization for nested relations,ls colby,"proceedings of the 1989 acm sigmod international conference & hellip ; ,",1989.0
12023,an approach to implementing a relational data base management system,jb rothnie,"proc . acm sigmod workshop on data description , access and & hellip ; ,",
12024,"andr . muntz , â ?? sting : astatisticalinformation grid approach to spatial data mining , â ??","w wang , j yang","proc . conf . vldb ,",
12025,index structures for selective dissemination of information,"tw yan , h garcia-molina",,
12026,user-defined table operators : enhancing extensibility for ordbms,"b mitschang , m jaedicke",,
12027,searching in metric spaces by spatial approximation in proc,g navarro,6th south american symposium on string processing and,
12028,nested relation based database knowledge representation,"q chen , y kambayashi",,
12029,feedbackbypass : a new approach to interactive similarity query processing,"i bartolini , p ciaccia , f waas","proceedings of the international conference on very large & hellip ; ,",2001.0
12030,optimistic concurrency control,"ht kung , jt robinson","acm transactions on database systems ,",
12031,avoiding ordering and grouping during query processing,"x wang , m cherniack","brandeis technical report , june",
12032,fast algorithms for mining association rules and sequential patterns,r srikant,,1996.0
12033,"a foundation for multi-dimensional databases . in : dayal u , gray pmd , nishio s eds","m gyssens , lvs lakshmanan",,1997.0
12034,template-based wrappers in the tsimmis system - group of 14 & raquo ;,"j hammer , h garcia-molina , s nestorov , r yerneni ,","proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997.0
12035,providing better support for a class of decision support queries,"sg rao , a badia , d van gucht","proceedings of the 1996 acm sigmod international conference & hellip ; ,",1996.0
12036,"commix : towards effective web information extraction , integration and query answering","w teng-jiao , t shi-wei , y dong-qing , g jun , w yu -",proceedings of the 2002 acm sigmod international conference,
12037,eos : an extensible object store,"a biliris , e panagos","sigmod conference ,",1994.0
12038,lachesis : robust database storage management based on device-specific performance characteristics,"j schindler , a ailamaki , gr ganger","proceedings of the international conference on very large & hellip ; ,",2003.0
12039,foreword,f yates,,
12040,semantic similarities between objects in multiple databases : a context-based approach,"v kashyap , a sheth","the vldb journal-an international journal on very large & hellip ; ,",
12041,hd-eye : visual clustering of high dimensional data,"a hinneburg , da keim , m wawryniuk","sigmod conference ,",2002.0
12042,r-tree : a dynamic index structure for spatial search,a guttman,"proc . acm sigmod ,",
12043,redundancy in spatial databases,oo ja,"proc . acm sigmod int . conf . on management of data , portland , & hellip ; ,",
12044,implementing a relational database by means of specialzed hardware,e babb,"acm transactions on database systems ,",1979.0
12045,methodology for index configurations in object-oriented databases,"ks sang , jl yoon","information sciences ,",1996.0
12046,"po ` neil and d. shasha , 1997 . the dangers of replication and a solution","j grey , p helland",proc . acm,
12047,"fu. , w. enhanced nearest neighbour search on the r-tree",k chueng,"sigmod record ,",
12048,temporal databases,j chomicki,,
12049,a simulation system for computational materials,"jr williams , n rege","technical report , massachusetts institute of technology , dept.",
12050,online reorganization in object databases,lm krishna,,1998.0
12051,"mediator languages-a proposal for a standard , april 1996","p buneman , l raschid , j ullman",,
12052,toward network data independence,j hellerstein,"sigmod record ,",2003.0
12053,n. ponnek anti . zoo : a desktop experiment management environment,"y ioannidis , m livny , s gupta","22nd international vldb conference ,",
12054,fine-grain cycle stealing for networks of workstations,"kd ryu , jk hollingsworth","proceedings of acm/ieee sc98 ( supercomputingâ ?? 98 ) ,",1998.0
12055,disima distributed image database system : experiences and reflections,"m tamerozsu , v oria , pj iglinski",,
12056,semantic schema matching,"f giunchiglia , p shvaiko , m yatskevich",,
12057,ansi sql hierarchical processing can fully integrate native xml .,mm david,"sigmod record ,",2003.0
12058,madeus : an authoring environment for interactive multimedia documents,"m jourdan , n layaida",,
12059,encapsulation of parallelism in the volcano query processing system,g graefe,"proceedings of the 1990 acm sigmod international conference & hellip ; ,",1990.0
12060,a universal relation database system implemented via the network model,"smc kuck , y sagiv","proceedings of the 1st acm sigact-sigmod symposium on & hellip ; ,",1982.0
12061,"workflow automation : applications , technology , and research ( tutorial )",ap sheth,"sigmod conference ,",
12062,bfrj : global optimization of spatial joins using r-trees,"yw huang , n jing , ea rundensteiner",,
12063,dynamic sample selection for approximate query processing,"b babcock , s chaudhuri , g das","sigmod conference ,",2003.0
12064,olap + + : powerful and easy-to-use federations of olap and object databases,"j gu , tb pedersen , a shoshani","proceedings of the 26th international conference on very & hellip ; ,",2000.0
12065,miqis : modular integration of queryable information systems,"cm wyss , ghl fletcher , f erdinc , jt engle",,
12066,optimization of nested sql queries revisited,"ra ganski , hkt wong","proceedings of the 1987 acm sigmod international conference & hellip ; ,",1987.0
12067,semantic modeling of object oriented databases,m bouzeghoub,"vldb ,",1991.0
12068,parametric query optimization for distributed databases basd on load conditions,"s ganguly , r krishnamurthy","proc . of comad intl. conf . on management of data ,",
12069,mafraâ ?? a mapping framework for distributed ontologies in the semantic web,"a maedche , b motik , n silva , r volz",,
12070,"alex. pang , â ?? exploratory mining and pruning optimizations of constrained association rules , â ??","rt ng , lvs lakshmanan , j han",proceedings of the 1998 acm sigmod international conference,
12071,indexing protein sequences in metric space,"w xu , dp miranker , r mao , s wang","submitted for publication ,",2003.0
12072,sentinel : an object-oriented dbms with event-based rules,s chakravarthy,"acm sigmod record ,",1997.0
12073,common interface between programming languages and data base management systems,"j rabin , cw cheng","acm sigmod record ,",1973.0
12074,the spiffi scalable video-ondemand system,"s freedman craig , dj dewitt","proceedings of the 1995 acm sigmod international conference & hellip ; ,",
12075,a critique of ansi sql isolation levels,poâ ?? neil,"a dense , scholarly , oft-cited , hard-to-read , necessary",
12076,random sampling techniques for space efficient of large data sets,"g singh , s rajagopalan , b lindsay","proceedings of acm sigmod int . conf . on management of data ,",
12077,towards automatic data extraction from large web sites,v crescenzi,"27th conference on vldb , rom ,",
12078,optimizing queries over multimedia repositories,i kaist,,
12079,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,t critchlow,"sigmod record ,",2001.0
12080,the performance evaluation of hfc alternative refrigerant for hcfc22,"r yajima , s taira , n domyo , k masuda","proc . int . conf ,",
12081,a topological data model for spatial databases,"j jackson , m egenhofer , a frank","proc . acm sigmod ,",
12082,accelerating em for large databases,"b thiesson , c meek , d heckerman","machine learning ,",2001.0
12083,"peer-to-peer : harnessing the power of disruptive technologies , chapter 16","r dingledine , mj freedman , d molnar",,2000.0
12084,mining generalized association rules . in : proceeding of the 21st international conference on very,"r srikant , r agrawal",,1995.0
12085,simultaneous optimization and evaluation of multiple dimension queries,"y zhao , pm deshpande , jf naughton , a shukla","proc . acm-sigmod ,",
12086,databsse system approach the management decision support,jj donovan,"acm transactions on database systems ,",1976.0
12087,an adaptive policy for improved timeliness in secure database systems,"sh son , r david , bm thuraisingham",,
12088,rendering optimization for stylised rendering,"h winnemoller , s bangay","proceedings of acm symposium ,",
12089,sigmod record,s record,"sigmod recordâ ?? ,",2005.0
12090,notes on searching in multidimensional arrays,"a aggarwal , j park",proc . 29th ann . ieee symposium on found . comp .,
12091,distributed c++,"h carr , rr kessler , m swanson","acm sigplan notices ,",1993.0
12092,a consensus glossary of temporal db concepts,c jensenâ ? ¦,acm,
12093,"the architecture of an act , ve data base management system","dr mccarthy , u dayal","proceedings of the acm sigmod conference ( portland , or , may",
12094,"j. han , and a. pang. : exploratory mining and pruning optimizations of constrained association rules","r ng , l lakshmanan","proc . of the 1998 acm sigmod intl. conf on management of & hellip ; ,",
12095,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom","the vldb journal the international journal on very large & hellip ; ,",1995.0
12096,introduction,e traube,"see ohmann ,",
12097,implementing a methodology,r veryard,"information and software technology ,",1987.0
12098,hot mirroring : a method of hiding parity update and degradation during rebuilds for raid 5,"k mogi , m kitsuregawa","& hellip ; of acmsigmod 1996 international conference on management of & hellip ; ,",
12099,read-onlytransactions in a distributeddatabase,hgmg wiederhold,"acm tods ,",
12100,mckinley . performance evaluation of a distributed architecture for information retrieval,"b cahoon , s kathryn",,1996.0
12101,antiseismic structures,a roussopoulos,,1969.0
12102,index structures for selective d of information under the boolean model,"t yan , h garcia-molina","acm transactions on database systems ,",1994.0
12103,annotated z bibliography,"jp bowen , s stepney , r barden","information and software technology ,",1995.0
12104,special issue on electronic commerce,a dogac,"acm sigmod rec ,",
12105,implementing xquery,p cotton,,
12106,qos for applications,g morrison,"bt technology journal ,",2005.0
12107,system for optimized numeric association rules,"t fukuda , y morimoto , s morishita , t tokuyama","proceedings of the 1996 acm sigmod international conference & hellip ; ,",
12108,s3 : similarity search in cad database systems,hpbs kriegel,proc . acm sigmod int . conf . on management of,
12109,"report on the object-oriented database workshop , ''","j joseph , s thatte , c thompson , d wells","acm sigmod record ,",
12110,the gc-tree : a high-dimensional index structure for similarity search in image databases,"gh cha , cw chung","ieee transactions on multimedia ,",2002.0
12111,optimizing top-k selection queries over multimedia repositories,"s chaudhuri , l gravano , a marian","knowledge and data engineering , ieee transactions on ,",2004.0
12112,the samos active dbms prototype,s gatziu,,
12113,building hierarchical classifiers using class proximities,"k wang , s zhou , s liew","proceedings of the international conference on very large & hellip ; ,",
12114,languages for multi-database interoperability .,"acms anthology , p edition",,
12115,a new sql-like operator for mining association rules,"s ceri , r meo , g psaila",proc . of the 22nd intâ ?? l conference on very large data,
12116,panagos and a. biliris . synchronization and recovery in a client-server storage system,e si,"the vldb journal ,",
12117,experience and education,j dewey,,
